phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,264.119,302.048,0.000,0.000,0.548,76.935,76.935,143.188,0.000,5
2-bgv-setup,10995.561,11212.436,10939.895,11157.266,76.941,1948.984,2663.935,2851.156,2846.777,14
3-pre-election-weight-input-preparation,2257.098,2289.643,0.000,0.000,1228.897,1854.244,1854.244,2851.156,2047.414,1
4.1-streamed-input-reception-and-aggregation,43435921.188,43431842.028,0.000,0.000,1864.484,2806.406,5624.452,5638.938,5655.762,2203
4.2-tally-periodic-echo-sequential,25211.556,25927.926,0.000,0.000,2798.397,3106.950,5522.273,5638.906,5563.594,2
4.1-streamed-input-reception-and-aggregation,6130.760,6124.365,0.000,0.000,3106.441,4038.576,4038.576,5638.906,4025.848,1
4.2-tally-periodic-echo-sequential,47514.196,48366.903,0.000,0.000,4030.566,3148.994,7390.058,7422.875,7420.711,1
4.1-streamed-input-reception-and-aggregation,6109.028,6209.995,0.000,0.000,3106.453,4038.840,4038.840,7422.875,5592.492,1
4.2-tally-periodic-echo-sequential,46836.911,47757.723,0.000,0.000,4030.576,3147.497,7404.902,7422.875,7435.961,1
4.1-streamed-input-reception-and-aggregation,5935.819,6069.738,0.000,0.000,3106.458,4038.092,4050.902,7422.875,4092.754,1
4.2-tally-periodic-echo-sequential,47337.991,48468.456,0.000,0.000,4030.585,3148.511,7378.669,7446.875,7412.844,1
4.1-streamed-input-reception-and-aggregation,6143.010,6259.632,0.000,0.000,3106.467,4038.606,4059.298,7446.875,4091.684,1
4.2-tally-periodic-echo-sequential,47699.825,48522.977,0.000,0.000,4030.592,3148.267,7385.615,7446.875,7417.457,1
4.3-tally-lagrange-indicator,83820.341,87303.601,0.000,0.000,2466.635,2819.972,4918.146,7446.875,4970.238,2
4.4-tally-delegate-support,67719.289,70663.968,0.000,0.000,2774.428,2846.762,4424.246,7446.875,4457.152,1
4.5-tally-dTilde,25049.822,25569.895,0.000,0.000,2470.397,2075.149,3846.846,7446.875,3879.031,1
4.6-tally-Dw+dTilde,28282.703,28147.326,0.000,0.000,2008.091,2330.399,15326.674,16126.875,15276.492,4
4.7-tally-vote-weight-product,29374.132,30075.004,0.000,0.000,2004.093,486.391,3980.002,16126.875,12932.836,2
5-threshold-decrypt-verify,22.929,27.588,17.974,21.469,114.074,91.313,91.313,16126.875,0.000,1
