phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,10.648,16.781,0.000,0.000,2.085,5.795,5.795,14.719,0.000,2
2-bgv-setup,4325.739,4527.898,4288.644,4481.872,5.822,534.757,765.729,838.156,792.102,17
3-pre-election-weight-input-preparation,234.925,267.253,0.000,0.000,335.205,387.023,387.023,838.656,0.000,1
3.1-benchmark-input-fixture-preparation,13.607,17.237,0.000,0.000,383.345,387.636,387.636,838.344,0.000,1
4.1-streamed-input-reception-and-aggregation,24253.149,24430.980,0.000,0.000,386.847,461.691,467.515,838.656,481.047,1
4.2-tally-periodic-echo-sequential,177.007,180.388,0.000,0.000,458.907,483.803,540.219,838.656,587.113,1
4.1-streamed-input-reception-and-aggregation,543.963,562.495,0.000,0.000,482.902,557.712,557.712,838.562,0.000,1
4.2-tally-periodic-echo-sequential,1810.813,1827.199,0.000,0.000,554.936,495.728,733.710,838.594,749.363,1
4.1-streamed-input-reception-and-aggregation,546.377,588.783,0.000,0.000,482.904,557.716,557.716,838.594,580.051,1
4.2-tally-periodic-echo-sequential,1804.799,1816.960,0.000,0.000,554.939,495.728,700.400,838.594,727.098,1
4.1-streamed-input-reception-and-aggregation,574.892,619.152,0.000,0.000,482.907,557.721,557.721,838.594,544.555,1
4.2-tally-periodic-echo-sequential,1948.678,1961.432,0.000,0.000,554.943,495.736,738.258,838.562,753.828,1
4.1-streamed-input-reception-and-aggregation,543.509,578.381,0.000,0.000,482.919,557.771,557.771,837.750,0.000,1
4.2-tally-periodic-echo-sequential,1821.923,1836.604,0.000,0.000,554.986,495.745,714.126,838.531,730.004,1
4.2-tally-periodic-echo-sequential,1281.972,1346.407,1281.471,1346.220,429.665,441.871,749.825,854.500,859.660,2
4.3-tally-lagrange-indicator,6718.017,6822.875,0.000,0.000,429.657,468.514,718.252,854.500,736.355,1
4.4-tally-delegate-support,4784.448,4856.787,0.000,0.000,453.545,476.530,560.828,854.500,574.484,1
4.5-tally-dTilde,1949.283,1986.940,0.000,0.000,431.043,416.252,519.111,854.531,535.523,1
4.6-tally-Dw+dTilde,6789.405,6916.839,0.000,0.000,394.909,424.479,2787.217,2994.281,2804.305,4
4.7-tally-vote-weight-product,2456.542,2673.284,0.000,0.000,393.419,61.387,532.916,2994.562,563.176,1
5-threshold-decrypt-verify,14.196,22.026,10.662,15.956,16.051,7.680,7.680,2994.531,0.000,1
