experiment_id,strategy,execution_mode,run_kind,repetition,status,exit_code,elapsed_seconds,run_directory,log,parameter_id,workload_seed,process_peak_rss_mib
n100000-b5-k5-tree-none,tree-none,benchmark,warmup,0,passed,0,336.522810789058,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_121121_n100000_b5_k5_T5_89462038,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-tree-none-warmup-0.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n100000-b5-k5-warmup-0,14665.671875
n100000-b5-k5-tree-none,tree-none,benchmark,measured,0,passed,0,334.1627752329223,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_121658_n100000_b5_k5_T5_4169880153,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-tree-none-measured-0.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n100000-b5-k5-measured-0,14667.63671875
n100000-b5-k5-tree-none,tree-none,benchmark,measured,1,passed,0,338.44034776603803,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_122232_n100000_b5_k5_T5_2439592918,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-tree-none-measured-1.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n100000-b5-k5-measured-1,14666.01953125
n100000-b5-k5-tree-none,tree-none,benchmark,measured,2,passed,0,337.80905944108963,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_122810_n100000_b5_k5_T5_2721836978,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-tree-none-measured-2.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n100000-b5-k5-measured-2,14667.30078125
n100000-b5-k5-sequential-none,sequential-none,benchmark,warmup,0,passed,0,268.03434456698596,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_123348_n100000_b5_k5_T5_3076574078,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-sequential-none-warmup-0.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n100000-b5-k5-warmup-0,14667.52734375
n100000-b5-k5-sequential-none,sequential-none,benchmark,measured,0,passed,0,267.2080451659858,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_123816_n100000_b5_k5_T5_3463099304,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-sequential-none-measured-0.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n100000-b5-k5-measured-0,14668
n100000-b5-k5-sequential-none,sequential-none,benchmark,measured,1,passed,0,266.2112932410091,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_124243_n100000_b5_k5_T5_3816518289,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-sequential-none-measured-1.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n100000-b5-k5-measured-1,14667.6640625
n100000-b5-k5-sequential-none,sequential-none,benchmark,measured,2,passed,0,271.4473210889846,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/raw/20260909_124709_n100000_b5_k5_T5_3056768407,/home/mbotelho/coercion_resistant_voting/experiments/results/n100000-botse6v2/logs/n100000-b5-k5-sequential-none-measured-2.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n100000-b5-k5-measured-2,14665.1328125
