phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,5.841,6.781,0.000,0.000,0.555,2.083,2.083,11.469,0.000,2
2-bgv-setup,3067.709,3108.312,3041.547,3080.794,2.088,531.025,593.101,807.469,815.301,21
3-pre-election-weight-input-preparation,48.425,52.036,0.000,0.000,331.467,347.106,347.106,807.438,0.000,1
4.1-streamed-input-reception-and-aggregation,315903.655,316521.020,0.000,0.000,344.103,365.066,730.835,807.406,748.496,126
4.2-tally-periodic-echo-sequential,353.203,365.572,0.000,0.000,362.311,381.079,381.079,807.094,0.000,1
4.1-streamed-input-reception-and-aggregation,110.611,111.235,0.000,0.000,368.311,389.074,389.074,807.094,0.000,1
4.2-tally-periodic-echo-sequential,686.621,690.800,0.000,0.000,386.319,381.101,430.954,807.094,446.141,1
4.1-streamed-input-reception-and-aggregation,110.245,112.596,0.000,0.000,368.331,389.094,389.094,807.094,0.000,1
4.2-tally-periodic-echo-sequential,694.263,696.690,0.000,0.000,386.339,381.099,444.576,807.094,461.191,1
4.1-streamed-input-reception-and-aggregation,108.784,110.211,0.000,0.000,368.331,389.094,389.094,807.094,0.000,1
4.2-tally-periodic-echo-sequential,681.943,684.563,0.000,0.000,386.341,381.102,458.181,807.094,473.094,1
4.1-streamed-input-reception-and-aggregation,110.283,111.347,0.000,0.000,368.333,389.096,389.096,807.094,0.000,1
4.2-tally-periodic-echo-sequential,680.868,682.530,0.000,0.000,386.341,381.102,381.102,807.094,0.000,1
4.2-tally-periodic-echo-sequential,260.605,247.393,243.507,245.612,354.079,360.102,424.972,807.094,440.961,1
4.3-tally-lagrange-indicator,1244.439,1253.636,0.000,0.000,354.079,374.227,420.885,807.094,435.586,1
4.4-tally-delegate-support,967.247,966.507,0.000,0.000,359.955,383.113,393.576,807.094,410.758,1
4.5-tally-dTilde,354.968,356.008,0.000,0.000,355.454,367.603,367.603,807.094,0.000,1
4.6-tally-Dw+dTilde,4999.256,5012.198,0.000,0.000,346.327,357.842,2453.045,2947.094,2462.188,4
4.7-tally-vote-weight-product,619.578,684.267,0.000,0.000,344.828,39.746,364.500,2947.125,1952.023,1
5-threshold-decrypt-verify,9.351,12.876,6.646,7.820,12.474,4.086,4.086,2947.094,0.000,2
