experiment_id,parameter_id,metric,samples,median,min,max
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-aggregate-initialization:cpu_ms,1,30343.459,30343.459,30343.459
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-aggregate-initialization:wall_ms,1,29973.762,29973.762,29973.762
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-estimated-full-server-aggregation:cpu_ms,1,7094112.204,7094112.204,7094112.204
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-estimated-full-server-aggregation:wall_ms,1,8286153.602,8286153.602,8286153.602
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-server-aggregation:cpu_ms,1,1418822.441,1418822.441,1418822.441
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-server-aggregation:wall_ms,1,1657230.72,1657230.72,1657230.72
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-simulated-client-input-preparation:cpu_ms,1,42002803.515,42002803.515,42002803.515
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:4.1-simulated-client-input-preparation:wall_ms,1,41762634.008,41762634.008,41762634.008
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:multiparty:galois-key-generation:cpu_ms,1,10537.985,10537.985,10537.985
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:multiparty:galois-key-generation:wall_ms,1,10344.5,10344.5,10344.5
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:multiparty:public-key-generation:cpu_ms,1,26.771,26.771,26.771
n500000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,component:multiparty:public-key-generation:wall_ms,1,26.704,26.704,26.704
