experiment_id,strategy,execution_mode,run_kind,repetition,status,exit_code,elapsed_seconds,run_directory,log,parameter_id,workload_seed,process_peak_rss_mib
n500-b5-k5-tree-none,tree-none,fresh,warmup,0,passed,0,304.413026104914,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_192741_n500_b5_k5_T5_1242191425,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-tree-none-warmup-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n500-b5-k5-warmup-0,2703.234375
n500-b5-k5-tree-none,tree-none,fresh,measured,0,passed,0,308.4632502309978,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_193246_n500_b5_k5_T5_2078399313,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-tree-none-measured-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n500-b5-k5-measured-0,2656.01953125
n500-b5-k5-tree-none,tree-none,fresh,measured,1,passed,0,301.09565406502225,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_193754_n500_b5_k5_T5_2796504696,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-tree-none-measured-1.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n500-b5-k5-measured-1,2666.890625
n500-b5-k5-tree-none,tree-none,fresh,measured,2,passed,0,310.5816810070537,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_194255_n500_b5_k5_T5_1986652375,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-tree-none-measured-2.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n500-b5-k5-measured-2,2822.54296875
n500-b5-k5-sequential-none,sequential-none,fresh,warmup,0,passed,0,304.6143716380466,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_194806_n500_b5_k5_T5_1796352758,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-sequential-none-warmup-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n500-b5-k5-warmup-0,2929.515625
n500-b5-k5-sequential-none,sequential-none,fresh,measured,0,passed,0,305.4859203300439,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_195310_n500_b5_k5_T5_2848748583,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-sequential-none-measured-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n500-b5-k5-measured-0,2824.41015625
n500-b5-k5-sequential-none,sequential-none,fresh,measured,1,passed,0,305.21435695607215,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_195816_n500_b5_k5_T5_2673543326,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-sequential-none-measured-1.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n500-b5-k5-measured-1,2927.5234375
n500-b5-k5-sequential-none,sequential-none,fresh,measured,2,passed,0,307.9288302899804,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/raw/20260908_200321_n500_b5_k5_T5_2987990061,/home/mbotelho/coercion_resistant_voting/experiments/results/n500-6jhutiun/logs/n500-b5-k5-sequential-none-measured-2.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n500-b5-k5-measured-2,2853.01171875
