component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,43.499,49.857,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,777.928,801.922,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,15237.828,15529.736,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,1003.448,1102.214,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,12910.284,13082.390,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,64551.421,65411.950,"extrapolated from 10000 combined voter-period samples to n*T=50000; estimate, not directly measured"
multiparty:threshold-decryption,34.521,67.575,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
