component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,45.201,51.424,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,773.890,806.513,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14920.868,15204.249,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,504.841,634.451,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,108815.608,110127.982,"execution-mode=fresh; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,2478.148,2495.559,ciphertext additions into period aggregates; contains no input encoding or encryption
multiparty:threshold-decryption,30.118,54.879,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
