phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.425,0.426,0.000,0.000,0.554,0.614,0.614,7.438,0.000,1
2-bgv-setup,10911.377,10989.718,10857.067,10934.094,0.614,1872.171,2433.591,2819.312,2573.719,23
3-pre-election-weight-input-preparation,39.336,46.187,0.000,0.000,1152.084,1169.348,1169.348,2819.312,2704.516,1
4.1-streamed-input-reception-and-aggregation,43119.721,43296.914,0.000,0.000,1160.586,1179.623,2340.711,2819.312,2390.430,6
4.2-tally-periodic-echo-sequential,295.030,327.039,0.000,0.000,1172.622,1212.642,1212.642,2819.250,0.000,1
4.1-streamed-input-reception-and-aggregation,43056.993,43186.831,0.000,0.000,1176.620,1196.410,2356.443,2819.250,2424.480,6
4.2-tally-periodic-echo-sequential,563.438,590.352,0.000,0.000,1188.652,1212.169,1248.355,2819.219,1322.926,1
4.1-streamed-input-reception-and-aggregation,43329.602,43453.875,0.000,0.000,1176.648,1195.670,2392.368,2819.219,2421.715,6
4.2-tally-periodic-echo-sequential,567.580,596.020,0.000,0.000,1188.664,1212.181,1260.397,2819.219,1324.340,1
4.1-streamed-input-reception-and-aggregation,43042.499,43186.009,0.000,0.000,1176.660,1196.195,2370.964,2819.219,2425.488,6
4.2-tally-periodic-echo-sequential,638.415,666.866,0.000,0.000,1188.690,1212.207,1212.207,2819.188,0.000,1
4.1-streamed-input-reception-and-aggregation,42964.327,43117.273,0.000,0.000,1176.686,1195.707,2385.896,2819.219,2423.387,6
4.2-tally-periodic-echo-sequential,570.807,603.038,0.000,0.000,1188.701,1212.218,1240.368,2819.188,1385.621,1
4.3-tally-lagrange-indicator,1044.289,1049.687,0.000,0.000,1163.943,1207.216,1237.757,2819.188,1296.547,1
4.4-tally-delegate-support,899.006,902.390,0.000,0.000,1167.691,1233.971,1237.895,2819.188,1296.547,1
4.5-tally-dTilde,321.526,322.439,0.000,0.000,1167.691,1223.468,1223.468,2819.156,0.000,1
4.6-tally-Dw+dTilde,2272.761,2276.513,0.000,0.000,1161.440,1179.447,2212.218,2819.156,2237.363,2
4.7-tally-vote-weight-product,1212.212,1240.883,0.000,0.000,1157.441,93.546,1247.683,2819.156,1286.109,1
5-threshold-decrypt-verify,23.371,28.409,18.441,23.480,27.521,5.254,5.254,2819.188,0.000,2
