component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,43.593,49.478,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,796.151,820.094,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14748.449,15000.543,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,986.218,1074.133,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,12879.501,13040.577,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,64397.506,65202.885,"extrapolated from 10000 combined voter-period samples to n*T=50000; estimate, not directly measured"
multiparty:threshold-decryption,31.808,64.507,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
