phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,9.752,17.627,0.000,0.000,2.079,5.794,5.794,18.594,0.000,2
2-bgv-setup,4251.920,4452.679,4212.604,4405.982,5.827,534.762,611.698,770.625,777.477,17
3-pre-election-weight-input-preparation,278.287,313.269,0.000,0.000,335.210,387.279,387.279,770.625,0.000,1
3.1-benchmark-input-fixture-preparation,20.095,25.179,0.000,0.000,383.350,387.641,387.641,770.500,0.000,1
4.1-streamed-input-reception-and-aggregation,24010.909,24192.232,0.000,0.000,386.852,461.696,467.577,770.625,482.773,1
4.2-tally-periodic-echo-sequential,166.396,167.274,0.000,0.000,458.914,483.810,483.810,770.406,0.000,1
4.1-streamed-input-reception-and-aggregation,570.460,590.645,0.000,0.000,482.908,557.720,557.720,770.594,546.980,1
4.2-tally-periodic-echo-sequential,1830.045,1845.020,0.000,0.000,554.943,496.364,748.035,770.562,764.668,1
4.1-streamed-input-reception-and-aggregation,541.594,579.892,0.000,0.000,482.911,557.722,557.722,770.562,0.000,1
4.2-tally-periodic-echo-sequential,1899.270,1916.045,0.000,0.000,554.945,495.737,720.176,774.125,737.766,1
4.1-streamed-input-reception-and-aggregation,578.194,616.153,0.000,0.000,482.914,557.725,557.725,774.531,547.312,1
4.2-tally-periodic-echo-sequential,1888.199,1904.878,0.000,0.000,554.950,495.745,747.434,774.531,764.637,1
4.1-streamed-input-reception-and-aggregation,544.664,581.168,0.000,0.000,482.921,557.982,557.982,774.531,0.000,1
4.2-tally-periodic-echo-sequential,1963.561,1981.798,0.000,0.000,554.955,495.747,720.105,774.531,738.254,1
4.2-tally-periodic-echo-sequential,1298.906,1359.405,1298.380,1359.199,429.667,441.844,751.592,862.531,867.641,2
4.3-tally-lagrange-indicator,6604.033,6701.517,0.000,0.000,429.659,467.885,725.971,862.531,743.074,1
4.4-tally-delegate-support,5143.884,5224.641,0.000,0.000,453.545,476.532,556.276,862.531,572.438,1
4.5-tally-dTilde,1893.479,1927.045,0.000,0.000,431.042,416.251,508.628,862.531,525.898,1
4.6-tally-Dw+dTilde,6818.591,6935.353,0.000,0.000,394.909,424.325,2697.280,2990.094,2730.434,4
4.7-tally-vote-weight-product,2424.537,2648.522,0.000,0.000,393.418,61.387,561.507,2990.562,839.945,1
5-threshold-decrypt-verify,13.816,20.741,11.179,16.827,16.051,7.680,7.680,2990.250,0.000,1
