component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,47.772,55.218,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,818.772,851.334,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14375.139,14649.049,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,511.663,645.298,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,108257.204,109514.469,"execution-mode=fresh; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,2378.964,2396.988,ciphertext additions into period aggregates; contains no input encoding or encryption
multiparty:threshold-decryption,29.755,54.413,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
