phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,271.338,303.004,0.000,0.000,0.554,76.920,76.920,175.281,0.000,5
2-bgv-setup,10945.420,11167.054,10892.735,11115.705,76.925,1948.481,2469.749,3027.156,3003.531,14
3-pre-election-weight-input-preparation,2245.450,2283.033,0.000,0.000,1228.394,1853.742,1853.742,3027.156,2018.629,1
4.1-streamed-input-reception-and-aggregation,43404431.731,43402086.814,0.000,0.000,1863.982,2807.389,5622.013,5638.938,5656.672,2203
4.2-tally-periodic-echo-tree,24068.687,24734.890,0.000,0.000,2798.212,3146.463,4776.696,5638.906,4801.566,1
4.1-streamed-input-reception-and-aggregation,6031.521,6047.027,0.000,0.000,3105.923,4038.063,4038.063,5638.906,4024.348,1
4.2-tally-periodic-echo-tree,111223.427,114104.992,0.000,0.000,4030.049,4379.151,8020.014,8062.938,8087.527,2
4.1-streamed-input-reception-and-aggregation,5927.871,6043.190,0.000,0.000,4338.103,5269.992,5269.992,8062.938,6688.820,1
4.2-tally-periodic-echo-tree,112883.111,114944.157,0.000,0.000,5262.228,4379.914,10454.967,10526.938,10562.207,2
4.1-streamed-input-reception-and-aggregation,5955.706,6097.287,0.000,0.000,4338.119,5270.257,5291.812,10526.906,5675.801,1
4.2-tally-periodic-echo-tree,22995.146,23527.631,0.000,0.000,5262.245,5610.584,7233.520,10526.906,7283.074,1
4.1-streamed-input-reception-and-aggregation,6161.637,6167.648,0.000,0.000,5570.291,6502.681,6556.645,10526.906,6705.449,1
4.2-tally-periodic-echo-tree,201203.978,205356.080,0.000,0.000,6494.416,4376.183,12959.180,12990.906,13042.812,3
4.3-tally-lagrange-indicator,81816.229,85464.034,0.000,0.000,2466.146,2816.479,4871.019,12990.906,10940.734,2
4.4-tally-delegate-support,67185.659,69858.952,0.000,0.000,2773.939,2844.010,4423.185,12990.906,4667.242,1
4.5-tally-dTilde,24598.835,25186.125,0.000,0.000,2469.908,2074.417,3916.315,12990.906,3981.223,1
4.6-tally-Dw+dTilde,28215.760,28113.255,0.000,0.000,2007.602,2329.660,15302.190,16142.906,15286.406,4
4.7-tally-vote-weight-product,29310.113,30223.208,0.000,0.000,2003.604,485.409,3973.543,16142.906,14054.371,2
5-threshold-decrypt-verify,23.819,27.322,18.544,20.950,113.588,91.328,91.328,16142.875,0.000,1
