phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,3.238,3.238,0.000,0.000,0.554,1.311,1.311,7.438,0.000,1
2-bgv-setup,10923.842,11007.165,10847.780,10924.327,1.317,1872.868,2225.643,2731.375,2742.387,22
3-pre-election-weight-input-preparation,33.770,35.736,0.000,0.000,1152.774,1170.036,1170.036,2731.344,2705.352,1
4.1-streamed-input-reception-and-aggregation,424364.700,425882.420,0.000,0.000,1161.282,1180.479,2365.549,2731.312,2395.355,52
4.2-tally-periodic-echo-sequential,293.585,322.689,0.000,0.000,1173.480,1212.999,1212.999,2731.188,0.000,1
4.1-streamed-input-reception-and-aggregation,425245.232,426649.835,0.000,0.000,1177.479,1198.111,2406.654,2731.188,2428.488,51
4.2-tally-periodic-echo-sequential,570.545,599.555,0.000,0.000,1189.634,1213.118,1213.118,2731.125,2303.160,1
4.1-streamed-input-reception-and-aggregation,426171.904,427629.357,0.000,0.000,1177.597,1198.492,2403.141,2731.156,2429.043,51
4.2-tally-periodic-echo-sequential,570.781,606.981,0.000,0.000,1189.736,1213.255,1241.719,2731.031,1325.809,1
4.1-streamed-input-reception-and-aggregation,424362.295,425818.224,0.000,0.000,1177.732,1198.367,2399.952,2731.031,2428.477,51
4.2-tally-periodic-echo-sequential,574.134,607.670,0.000,0.000,1189.858,1213.377,1241.961,2731.031,1326.266,1
4.1-streamed-input-reception-and-aggregation,425110.266,426557.688,0.000,0.000,1177.854,1197.422,2403.057,2731.062,2428.426,51
4.2-tally-periodic-echo-sequential,656.211,694.928,0.000,0.000,1189.913,1213.432,1250.195,2731.031,1326.316,1
4.3-tally-lagrange-indicator,1113.087,1117.032,0.000,0.000,1165.155,1208.426,1243.547,2731.031,1299.469,1
4.4-tally-delegate-support,987.180,991.114,0.000,0.000,1168.903,1235.184,1239.661,2731.031,1299.469,1
4.5-tally-dTilde,302.106,302.989,0.000,0.000,1168.903,1224.681,1224.681,2731.031,0.000,1
4.6-tally-Dw+dTilde,20464.321,20474.709,0.000,0.000,1162.653,1180.675,11588.406,11662.906,11261.484,4
4.7-tally-vote-weight-product,1105.115,1311.987,0.000,0.000,1158.661,95.020,1249.447,11663.000,6064.191,1
5-threshold-decrypt-verify,24.621,31.039,19.092,23.546,28.745,6.483,6.483,11662.812,0.000,2
