phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.361,0.444,0.000,0.000,0.553,0.613,0.613,3.438,0.000,1
2-bgv-setup,10847.090,10927.424,10799.343,10878.073,0.613,1871.665,2269.975,2663.375,2677.457,23
3-pre-election-weight-input-preparation,34.222,43.450,0.000,0.000,1151.571,1168.833,1168.833,2663.344,0.000,1
4.1-streamed-input-reception-and-aggregation,43192.111,43389.489,0.000,0.000,1160.074,1180.119,2206.695,2663.344,2338.215,6
4.2-tally-periodic-echo-tree,278.133,300.953,0.000,0.000,1172.111,1210.130,1210.130,2663.312,0.000,1
4.1-streamed-input-reception-and-aggregation,42825.325,43011.015,0.000,0.000,1176.115,1195.146,2385.913,2663.281,2423.570,6
4.2-tally-periodic-echo-tree,1397.683,1427.905,0.000,0.000,1188.140,1226.663,1262.906,2663.250,1324.250,1
4.1-streamed-input-reception-and-aggregation,42912.323,43084.143,0.000,0.000,1192.139,1211.159,2412.658,2663.250,2455.039,6
4.2-tally-periodic-echo-tree,1340.660,1371.515,0.000,0.000,1204.158,1226.175,1322.687,2663.219,1342.344,1
4.1-streamed-input-reception-and-aggregation,42870.870,43028.930,0.000,0.000,1192.155,1211.185,2415.462,2663.250,2453.582,6
4.2-tally-periodic-echo-tree,278.187,306.043,0.000,0.000,1204.187,1242.206,1242.206,2663.219,1860.879,1
4.1-streamed-input-reception-and-aggregation,42752.252,42872.383,0.000,0.000,1208.185,1228.710,2457.231,2663.219,2487.363,5
4.2-tally-periodic-echo-tree,2487.773,2532.540,0.000,0.000,1220.234,1227.223,1380.079,2663.219,2458.645,1
4.3-tally-lagrange-indicator,1029.538,1037.243,0.000,0.000,1163.439,1205.210,1227.723,2663.219,1295.750,1
4.4-tally-delegate-support,978.788,982.201,0.000,0.000,1167.187,1231.968,1235.876,2663.219,1295.750,1
4.5-tally-dTilde,324.205,325.002,0.000,0.000,1167.188,1221.465,1221.465,2663.188,0.000,1
4.6-tally-Dw+dTilde,2337.849,2341.151,0.000,0.000,1160.937,1178.443,2308.762,2663.188,2203.484,2
4.7-tally-vote-weight-product,1071.404,1100.711,0.000,0.000,1156.937,91.545,1245.665,2663.156,1285.770,1
5-threshold-decrypt-verify,24.930,30.782,19.487,24.859,27.020,5.254,5.254,2663.219,0.000,2
