phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.592,0.592,0.000,0.000,0.541,0.685,0.685,3.500,0.000,1
2-bgv-setup,10893.378,10971.027,10844.531,10920.584,0.690,1871.741,2309.735,2919.344,2521.996,23
3-pre-election-weight-input-preparation,36.035,46.276,0.000,0.000,1151.647,1168.909,1168.909,2919.344,0.000,1
4.1-streamed-input-reception-and-aggregation,86191.797,86441.237,0.000,0.000,1160.150,1179.721,2356.363,2919.344,2390.496,11
4.2-tally-periodic-echo-tree,282.721,311.056,0.000,0.000,1172.214,1210.233,1210.233,2919.281,0.000,1
4.1-streamed-input-reception-and-aggregation,85635.484,85869.259,0.000,0.000,1176.218,1195.286,2384.573,2919.250,2424.840,11
4.2-tally-periodic-echo-tree,1339.349,1370.776,0.000,0.000,1188.280,1226.300,1278.609,2919.188,1323.891,1
4.1-streamed-input-reception-and-aggregation,85784.352,86060.301,0.000,0.000,1192.278,1211.310,2434.701,2919.188,2455.652,11
4.2-tally-periodic-echo-tree,1333.776,1364.044,0.000,0.000,1204.309,1226.327,1278.620,2919.156,1340.367,1
4.1-streamed-input-reception-and-aggregation,85347.793,85637.198,0.000,0.000,1192.305,1211.367,2414.071,2919.156,2456.238,11
4.2-tally-periodic-echo-tree,282.926,313.548,0.000,0.000,1204.369,1242.388,1242.388,2919.125,0.000,1
4.1-streamed-input-reception-and-aggregation,85837.774,86113.791,0.000,0.000,1208.367,1229.903,2445.995,2919.125,2489.641,10
4.2-tally-periodic-echo-tree,2672.551,2712.529,0.000,0.000,1220.392,1226.408,1351.225,2919.094,1369.012,1
4.3-tally-lagrange-indicator,1035.381,1043.092,0.000,0.000,1163.630,1205.402,1254.209,2919.094,1314.027,1
4.4-tally-delegate-support,887.728,890.104,0.000,0.000,1167.378,1232.158,1232.158,2919.094,0.000,1
4.5-tally-dTilde,295.892,297.431,0.000,0.000,1167.379,1221.656,1221.656,2919.094,1296.027,1
4.6-tally-Dw+dTilde,4258.031,4253.259,0.000,0.000,1161.128,1179.142,3115.698,3359.094,3049.301,2
4.7-tally-vote-weight-product,1103.477,1152.500,0.000,0.000,1157.134,91.741,1243.390,3359.062,1288.574,1
5-threshold-decrypt-verify,23.416,29.161,18.143,23.156,27.216,5.450,5.450,3359.094,0.000,2
