phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.834,0.835,0.000,0.000,0.552,0.691,0.691,7.438,0.000,1
2-bgv-setup,11073.820,11156.078,11018.998,11099.384,0.696,1871.745,2657.641,2711.344,2632.336,23
3-pre-election-weight-input-preparation,34.440,38.975,0.000,0.000,1151.651,1168.913,1168.913,2711.344,0.000,1
4.1-streamed-input-reception-and-aggregation,85235.824,85525.070,0.000,0.000,1160.154,1179.970,2361.208,2711.344,2391.656,11
4.2-tally-periodic-echo-tree,277.011,300.192,0.000,0.000,1172.213,1210.232,1210.232,2711.281,0.000,1
4.1-streamed-input-reception-and-aggregation,85561.719,85799.283,0.000,0.000,1176.212,1195.274,2395.495,2711.281,2422.996,11
4.2-tally-periodic-echo-tree,1342.508,1373.400,0.000,0.000,1188.274,1226.294,1262.559,2711.188,1322.914,1
4.1-streamed-input-reception-and-aggregation,85433.465,85699.727,0.000,0.000,1192.272,1211.302,2392.372,2711.188,2455.254,11
4.2-tally-periodic-echo-tree,1336.052,1369.928,0.000,0.000,1204.302,1226.318,1286.652,2711.188,1340.293,1
4.1-streamed-input-reception-and-aggregation,85690.374,85984.564,0.000,0.000,1192.298,1211.352,2432.168,2711.188,2454.777,11
4.2-tally-periodic-echo-tree,318.131,345.185,0.000,0.000,1204.353,1242.372,1242.372,2711.188,0.000,1
4.1-streamed-input-reception-and-aggregation,85654.627,85885.528,0.000,0.000,1208.352,1230.138,2454.024,2711.188,2488.168,10
4.2-tally-periodic-echo-tree,2466.229,2505.616,0.000,0.000,1220.377,1226.393,1359.233,2711.188,1371.953,1
4.3-tally-lagrange-indicator,1030.656,1037.896,0.000,0.000,1163.615,1205.387,1209.840,2711.188,1294.727,1
4.4-tally-delegate-support,865.855,869.197,0.000,0.000,1167.363,1232.143,1232.143,2711.188,1294.727,1
4.5-tally-dTilde,295.158,296.990,0.000,0.000,1167.363,1221.640,1234.332,2711.188,1294.727,1
4.6-tally-Dw+dTilde,4215.117,4207.944,0.000,0.000,1161.113,1179.127,3252.795,3359.219,3168.992,2
4.7-tally-vote-weight-product,1058.465,1107.764,0.000,0.000,1157.113,91.720,1245.898,3359.188,1287.203,1
5-threshold-decrypt-verify,23.495,28.373,18.050,22.614,27.196,5.430,5.430,3359.219,0.000,2
