phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,56.494,67.605,0.000,0.000,0.554,15.824,15.824,31.438,0.000,5
2-bgv-setup,10952.448,11055.603,10903.443,11005.479,15.830,1887.387,2646.338,2847.375,2854.789,18
3-pre-election-weight-input-preparation,471.361,495.591,0.000,0.000,1167.299,1304.578,1304.578,2847.344,0.000,1
4.1-streamed-input-reception-and-aggregation,8512895.642,8531961.788,0.000,0.000,1299.568,1501.411,3018.080,3027.125,3038.688,810
4.2-tally-periodic-echo-tree,4887.861,4996.824,0.000,0.000,1493.654,1594.693,1887.717,3027.031,1905.309,1
4.1-streamed-input-reception-and-aggregation,1170.020,1176.041,0.000,0.000,1557.663,1756.697,1756.697,3027.031,1734.004,1
4.2-tally-periodic-echo-tree,22750.162,22958.138,0.000,0.000,1749.691,1852.994,3193.846,3239.000,3211.094,1
4.1-streamed-input-reception-and-aggregation,1236.076,1297.087,0.000,0.000,1813.700,2013.237,2013.237,3239.031,2017.574,1
4.2-tally-periodic-echo-tree,23638.986,23824.439,0.000,0.000,2005.728,1852.993,3447.512,3491.031,3465.035,1
4.1-streamed-input-reception-and-aggregation,1180.367,1244.878,0.000,0.000,1813.703,2012.737,2012.737,3491.031,2175.938,1
4.2-tally-periodic-echo-tree,5006.853,5043.441,0.000,0.000,2005.733,2107.019,2428.293,3491.031,2447.789,1
4.1-streamed-input-reception-and-aggregation,1208.150,1197.700,0.000,0.000,2069.741,2269.277,2269.277,3491.031,2298.535,1
4.2-tally-periodic-echo-tree,40628.721,41036.103,0.000,0.000,2261.774,1849.238,4488.647,4527.000,4541.066,2
4.3-tally-lagrange-indicator,16829.520,17165.259,0.000,0.000,1421.162,1527.214,2282.062,4527.000,2316.750,1
4.4-tally-delegate-support,13942.578,14121.947,0.000,0.000,1484.919,1553.235,1828.068,4527.000,1850.551,1
4.5-tally-dTilde,4908.378,4970.435,0.000,0.000,1424.914,1391.946,1704.862,4527.000,1725.734,1
4.6-tally-Dw+dTilde,26777.138,26687.250,0.000,0.000,1328.652,1406.942,14827.103,15342.938,14275.812,4
4.7-tally-vote-weight-product,6492.873,6875.917,0.000,0.000,1324.671,172.276,1785.373,15342.906,14248.211,1
5-threshold-decrypt-verify,48.110,57.930,41.712,50.395,44.731,22.471,22.471,15342.875,0.000,1
