phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,14.367,16.508,0.000,0.000,0.554,4.406,4.406,11.438,0.000,3
2-bgv-setup,10914.171,10997.035,10863.717,10944.708,4.412,1875.465,2268.979,2663.375,2674.711,20
3-pre-election-weight-input-preparation,127.075,147.129,0.000,0.000,1155.371,1196.637,1196.637,2663.344,2545.465,1
4.1-streamed-input-reception-and-aggregation,2126586.477,2133849.048,0.000,0.000,1188.627,1245.011,2502.035,2663.344,2524.121,244
4.2-tally-periodic-echo-tree,1105.161,1137.529,0.000,0.000,1237.254,1287.276,1287.998,2663.125,1378.105,1
4.1-streamed-input-reception-and-aggregation,297.533,299.022,0.000,0.000,1253.255,1308.521,1308.521,2663.125,1388.414,1
4.2-tally-periodic-echo-tree,5647.746,5680.413,0.000,0.000,1301.264,1351.290,1634.765,2663.094,1654.402,1
4.1-streamed-input-reception-and-aggregation,307.650,317.395,0.000,0.000,1317.265,1372.783,1372.783,2663.094,1466.211,1
4.2-tally-periodic-echo-tree,5523.867,5556.397,0.000,0.000,1365.274,1351.288,1706.147,2663.094,1719.613,1
4.1-streamed-input-reception-and-aggregation,320.945,333.392,0.000,0.000,1317.266,1372.281,1372.281,2663.094,1467.230,1
4.2-tally-periodic-echo-tree,1182.744,1193.623,0.000,0.000,1365.276,1415.299,1464.184,2663.094,1482.438,1
4.1-streamed-input-reception-and-aggregation,313.961,314.847,0.000,0.000,1381.276,1436.291,1436.291,2663.094,0.000,1
4.2-tally-periodic-echo-tree,9654.716,9712.188,0.000,0.000,1429.285,1353.052,2050.848,2663.094,2067.555,1
4.3-tally-lagrange-indicator,4235.317,4285.508,0.000,0.000,1215.753,1269.530,1429.037,2663.094,1456.695,1
4.4-tally-delegate-support,3624.656,3653.130,0.000,0.000,1231.503,1296.544,1349.993,2663.094,1371.156,1
4.5-tally-dTilde,1181.194,1185.326,0.000,0.000,1219.502,1255.782,1312.812,2663.094,1359.148,1
4.6-tally-Dw+dTilde,26471.476,26437.702,0.000,0.000,1195.250,1225.583,15154.551,15194.844,14462.082,4
4.7-tally-vote-weight-product,2158.157,2460.388,0.000,0.000,1191.321,110.438,1356.058,15195.000,8217.578,1
5-threshold-decrypt-verify,24.890,32.505,18.943,22.537,31.400,9.633,9.633,15194.688,0.000,2
