phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.157,0.162,0.000,0.000,0.554,0.568,0.568,7.469,0.000,1
2-bgv-setup,10953.155,11031.041,10881.881,10959.062,0.568,1872.127,2409.684,3027.375,2492.371,23
3-pre-election-weight-input-preparation,36.992,42.973,0.000,0.000,1152.033,1169.296,1169.296,3027.375,2991.355,1
4.1-streamed-input-reception-and-aggregation,17493.898,17564.243,0.000,0.000,1160.536,1180.308,2295.085,3027.375,2356.074,3
4.2-tally-periodic-echo-sequential,289.572,314.399,0.000,0.000,1172.551,1212.071,1212.071,3027.344,0.000,1
4.1-streamed-input-reception-and-aggregation,17088.390,17172.138,0.000,0.000,1176.550,1196.133,2363.184,3027.344,2388.832,3
4.2-tally-periodic-echo-sequential,562.741,587.985,0.000,0.000,1188.578,1212.095,1212.095,3027.219,0.000,1
4.1-streamed-input-reception-and-aggregation,17234.396,17271.054,0.000,0.000,1176.574,1195.582,2367.993,3027.250,2385.480,3
4.2-tally-periodic-echo-sequential,644.644,673.198,0.000,0.000,1188.583,1212.102,1225.686,3027.250,1336.340,1
4.1-streamed-input-reception-and-aggregation,17370.080,17415.958,0.000,0.000,1176.579,1195.599,2357.167,3027.250,2375.270,3
4.2-tally-periodic-echo-sequential,625.464,652.262,0.000,0.000,1188.601,1212.118,1216.686,3027.250,1844.191,1
4.1-streamed-input-reception-and-aggregation,17392.002,17465.453,0.000,0.000,1176.597,1195.607,2344.387,3027.250,2366.898,3
4.2-tally-periodic-echo-sequential,564.227,593.930,0.000,0.000,1188.607,1212.124,1212.124,3027.250,2358.750,1
4.3-tally-lagrange-indicator,1062.804,1069.518,0.000,0.000,1163.849,1207.122,1223.575,3027.250,1296.121,1
4.4-tally-delegate-support,899.236,902.565,0.000,0.000,1167.597,1233.878,1237.743,3027.250,1296.121,1
4.5-tally-dTilde,304.634,305.550,0.000,0.000,1167.598,1223.375,1223.375,3027.250,0.000,1
4.6-tally-Dw+dTilde,1056.033,1054.424,0.000,0.000,1161.347,1179.363,1209.010,3027.250,1293.992,1
4.7-tally-vote-weight-product,1077.541,1094.331,0.000,0.000,1157.347,93.454,1247.642,3027.250,1616.277,1
5-threshold-decrypt-verify,24.158,31.065,18.551,23.687,27.427,5.160,5.160,3027.281,0.000,2
