experiment_id,parameter_id,metric,samples,median,min,max
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:threshold-decryption:cpu_ms,3,45.959,42.583,49.566
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:threshold-decryption:wall_ms,3,30.077,27.751,32.395
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,multiparty_tally_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:cpu_ms,3,97.078,95.877,103.187
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:wall_ms,3,64.942,64.248,67.382
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:cpu_ms,3,16185.432,16142.026,16305.281
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:multiparty_cpu_ms,3,16108.334,16063.333,16215.091
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:multiparty_wall_ms,3,15472.623,15445.021,15598.486
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:wall_ms,3,15548.469,15522.402,15687.696
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:cpu_ms,3,3428.741,3374.664,3530.139
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:wall_ms,3,3333.106,3262.623,3422.246
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:cpu_ms,3,49.689,46.263,50.7
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:wall_ms,3,41.552,39.807,42.476
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:cpu_ms,3,656348.912,652371.31,663496.8300000001
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:wall_ms,3,650728.034,646187.54,657485.018
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:cpu_ms,3,463028.143,462525.03500000003,468432.222
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:wall_ms,3,456298.135,455438.654,461809.247
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:cpu_ms,3,106097.043,104937.803,106300.05
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:wall_ms,3,103741.981,102486.805,103977.459
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:cpu_ms,3,86847.686,86075.893,91795.454
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:wall_ms,3,85174.337,84429.779,90139.103
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:cpu_ms,3,30686.905,30616.481,31052.424
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:wall_ms,3,30088.128,29966.553,30340.011
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:cpu_ms,3,37081.211,35999.73,37107.695
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:wall_ms,3,36489.202,35388.469,36538.805
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:cpu_ms,3,37270.977,37041.664,37420.038
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:multiparty_cpu_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:multiparty_wall_ms,3,0.0,0.0,0.0
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:wall_ms,3,35777.265,35470.925,35863.677
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:5-threshold-decrypt-verify:cpu_ms,3,59.492,54.098,62.57
n500000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:5-threshold-decrypt-verify:multiparty_cpu_ms,3,45.959,42.583,49.566
