phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.149,0.149,0.000,0.000,0.552,0.569,0.569,7.438,0.000,1
2-bgv-setup,10907.700,10985.791,10855.119,10931.026,0.569,1872.123,2438.308,2815.344,2573.359,23
3-pre-election-weight-input-preparation,34.864,44.091,0.000,0.000,1152.036,1169.298,1169.298,2815.344,0.000,1
4.1-streamed-input-reception-and-aggregation,17631.662,17723.551,0.000,0.000,1160.561,1179.559,2304.788,2815.312,2374.285,3
4.2-tally-periodic-echo-sequential,291.427,317.159,0.000,0.000,1172.560,1212.079,1212.079,2815.281,0.000,1
4.1-streamed-input-reception-and-aggregation,17717.837,17801.792,0.000,0.000,1176.559,1195.572,2387.937,2815.281,2404.609,3
4.2-tally-periodic-echo-sequential,602.535,631.018,0.000,0.000,1188.573,1212.092,1240.217,2815.281,1323.621,1
4.1-streamed-input-reception-and-aggregation,17402.309,17467.287,0.000,0.000,1176.569,1196.078,2380.355,2815.281,2399.258,3
4.2-tally-periodic-echo-sequential,564.369,592.764,0.000,0.000,1188.578,1212.095,1240.230,2815.281,1324.230,1
4.1-streamed-input-reception-and-aggregation,17542.525,17583.219,0.000,0.000,1176.574,1195.591,2360.699,2815.281,2378.629,3
4.2-tally-periodic-echo-sequential,570.647,599.478,0.000,0.000,1188.593,1212.111,1216.695,2815.250,1619.898,1
4.1-streamed-input-reception-and-aggregation,17644.491,17697.919,0.000,0.000,1176.590,1195.608,2327.908,2815.250,2422.434,3
4.2-tally-periodic-echo-sequential,563.464,591.167,0.000,0.000,1188.602,1212.119,1212.119,2815.250,0.000,1
4.3-tally-lagrange-indicator,1044.958,1049.234,0.000,0.000,1163.844,1207.114,1215.502,2815.250,1295.957,1
4.4-tally-delegate-support,915.678,918.890,0.000,0.000,1167.592,1233.872,1237.726,2815.250,1295.957,1
4.5-tally-dTilde,350.682,354.379,0.000,0.000,1167.592,1223.371,1245.728,2815.250,1295.957,1
4.6-tally-Dw+dTilde,1041.107,1044.806,0.000,0.000,1161.342,1179.105,1653.642,2815.250,1628.254,1
4.7-tally-vote-weight-product,1137.846,1154.680,0.000,0.000,1157.341,93.448,1247.546,2815.250,1286.863,1
5-threshold-decrypt-verify,24.365,31.203,19.373,24.751,27.421,5.154,5.154,2815.281,0.000,2
