phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,41.868,48.670,0.000,0.000,0.555,8.184,8.184,19.438,0.000,4
2-bgv-setup,3077.598,3124.886,3047.218,3095.106,8.190,537.121,819.138,859.438,819.145,17
3-pre-election-weight-input-preparation,176.371,185.448,0.000,0.000,337.569,389.219,389.219,859.438,0.000,1
4.1-streamed-input-reception-and-aggregation,1569655.999,1572232.952,0.000,0.000,387.710,463.041,927.813,935.281,944.891,496
4.2-tally-periodic-echo-sequential,1408.822,1430.351,0.000,0.000,460.293,497.069,618.220,935.125,634.004,1
4.1-streamed-input-reception-and-aggregation,434.458,442.520,0.000,0.000,484.299,559.077,559.077,935.125,0.000,1
4.2-tally-periodic-echo-sequential,2796.133,2808.031,0.000,0.000,556.322,497.698,751.058,935.125,764.812,1
4.1-streamed-input-reception-and-aggregation,443.578,459.968,0.000,0.000,484.300,559.204,559.204,935.125,546.242,1
4.2-tally-periodic-echo-sequential,2836.226,2851.459,0.000,0.000,556.323,497.071,801.470,935.125,815.086,1
4.1-streamed-input-reception-and-aggregation,439.494,455.315,0.000,0.000,484.300,559.079,559.079,935.125,0.000,1
4.2-tally-periodic-echo-sequential,2726.492,2739.996,0.000,0.000,556.325,497.954,784.197,935.125,797.766,1
4.1-streamed-input-reception-and-aggregation,468.042,481.915,0.000,0.000,484.303,559.081,559.081,935.125,0.000,1
4.2-tally-periodic-echo-sequential,2752.022,2748.194,0.000,0.000,556.326,497.702,759.726,935.125,773.418,1
4.2-tally-periodic-echo-sequential,940.996,967.099,940.846,967.016,432.537,443.820,608.493,935.125,618.855,2
4.3-tally-lagrange-indicator,4994.658,5035.385,0.000,0.000,432.537,471.322,718.473,935.125,731.859,1
4.4-tally-delegate-support,3772.125,3802.454,0.000,0.000,456.419,479.452,564.107,935.125,576.469,1
4.5-tally-dTilde,1428.613,1431.763,0.000,0.000,433.913,419.683,553.615,935.125,566.195,1
4.6-tally-Dw+dTilde,4925.656,4928.951,0.000,0.000,397.778,427.173,2979.302,2987.125,2951.547,4
4.7-tally-vote-weight-product,1859.539,1926.174,0.000,0.000,396.284,64.449,518.638,2987.125,537.684,1
5-threshold-decrypt-verify,8.509,9.659,6.717,7.867,18.918,10.536,10.536,2987.094,0.000,1
