phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,8.448,9.685,0.000,0.000,0.554,2.088,2.088,7.469,0.000,2
2-bgv-setup,3064.089,3105.168,3034.783,3073.892,2.093,531.023,800.245,859.438,795.582,21
3-pre-election-weight-input-preparation,45.693,49.465,0.000,0.000,331.471,347.111,347.111,859.438,0.000,1
4.1-streamed-input-reception-and-aggregation,315594.579,316356.950,0.000,0.000,344.102,365.416,731.253,859.438,749.125,126
4.2-tally-periodic-echo-sequential,353.553,364.688,0.000,0.000,362.285,381.053,403.053,859.188,421.637,1
4.1-streamed-input-reception-and-aggregation,110.742,112.577,0.000,0.000,368.285,389.049,389.049,859.188,0.000,1
4.2-tally-periodic-echo-sequential,679.926,682.414,0.000,0.000,386.293,381.074,458.147,859.188,472.949,1
4.1-streamed-input-reception-and-aggregation,115.852,118.208,0.000,0.000,368.305,389.069,389.069,859.188,0.000,1
4.2-tally-periodic-echo-sequential,679.625,680.915,0.000,0.000,386.313,381.577,381.577,859.188,0.000,1
4.1-streamed-input-reception-and-aggregation,110.046,113.403,0.000,0.000,368.306,389.069,389.069,859.188,0.000,1
4.2-tally-periodic-echo-sequential,685.408,689.066,0.000,0.000,386.315,381.078,395.970,859.188,418.324,1
4.1-streamed-input-reception-and-aggregation,118.400,122.198,0.000,0.000,368.308,389.071,389.071,859.188,0.000,1
4.2-tally-periodic-echo-sequential,680.892,683.058,0.000,0.000,386.315,381.076,418.849,859.188,434.008,1
4.2-tally-periodic-echo-sequential,250.148,254.306,250.113,254.285,354.053,360.074,360.074,859.188,0.000,1
4.3-tally-lagrange-indicator,1269.210,1282.810,0.000,0.000,354.053,374.204,446.904,859.188,462.102,1
4.4-tally-delegate-support,919.387,925.372,0.000,0.000,359.930,382.833,382.833,859.188,0.000,1
4.5-tally-dTilde,387.375,392.234,0.000,0.000,355.429,367.580,368.067,859.188,405.504,1
4.6-tally-Dw+dTilde,4892.680,4912.957,0.000,0.000,346.302,357.685,2788.124,2947.219,2752.125,4
4.7-tally-vote-weight-product,622.531,696.266,0.000,0.000,344.802,39.720,39.720,2947.188,0.000,1
5-threshold-decrypt-verify,9.222,12.692,6.684,7.775,12.448,4.060,4.060,2947.219,0.000,2
