phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.498,0.498,0.000,0.000,0.554,0.691,0.691,7.406,0.000,1
2-bgv-setup,10947.175,11031.531,10895.377,10978.112,0.691,1872.242,2445.820,2987.375,2450.496,24
3-pre-election-weight-input-preparation,48.599,50.816,0.000,0.000,1152.207,1169.425,1843.016,2987.344,2922.285,1
4.1-streamed-input-reception-and-aggregation,85852.307,86150.759,0.000,0.000,1160.663,1180.468,2356.398,2987.344,2391.508,11
4.2-tally-periodic-echo-sequential,309.902,336.349,0.000,0.000,1172.711,1212.231,1212.231,2987.312,2013.430,1
4.1-streamed-input-reception-and-aggregation,85258.253,85542.885,0.000,0.000,1176.710,1195.765,2403.081,2987.281,2425.277,11
4.2-tally-periodic-echo-sequential,572.417,604.500,0.000,0.000,1188.760,1212.778,1248.981,2987.219,1324.352,1
4.1-streamed-input-reception-and-aggregation,85456.354,85700.614,0.000,0.000,1176.756,1196.302,2399.425,2987.219,2426.293,11
4.2-tally-periodic-echo-sequential,586.866,613.229,0.000,0.000,1188.795,1212.312,1248.514,2987.188,1324.391,1
4.1-streamed-input-reception-and-aggregation,85331.053,85616.046,0.000,0.000,1176.791,1196.602,2372.988,2987.188,2424.742,11
4.2-tally-periodic-echo-sequential,585.036,613.673,0.000,0.000,1188.847,1213.618,1248.608,2987.188,1324.617,1
4.1-streamed-input-reception-and-aggregation,85733.657,86014.209,0.000,0.000,1176.843,1197.153,2397.437,2987.188,2425.723,11
4.2-tally-periodic-echo-sequential,568.865,594.286,0.000,0.000,1188.863,1212.380,1212.380,2987.188,0.000,1
4.3-tally-lagrange-indicator,1070.311,1076.790,0.000,0.000,1164.105,1207.378,1215.891,2987.188,1297.172,1
4.4-tally-delegate-support,890.013,892.593,0.000,0.000,1167.853,1234.386,1238.091,2987.188,1297.172,1
4.5-tally-dTilde,299.807,300.745,0.000,0.000,1167.853,1223.630,1223.630,2987.188,0.000,1
4.6-tally-Dw+dTilde,4261.027,4277.646,0.000,0.000,1161.658,1179.367,3303.378,3359.188,3200.727,2
4.7-tally-vote-weight-product,1121.071,1172.241,0.000,0.000,1157.603,93.708,1247.890,3359.188,1289.176,1
5-threshold-decrypt-verify,23.623,29.282,18.173,21.940,27.683,5.416,5.416,3359.219,0.000,2
