phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,261.198,298.066,0.000,0.000,0.548,76.925,76.925,143.250,0.000,5
2-bgv-setup,10981.840,11201.630,10928.719,11149.528,76.930,1948.487,2489.741,2815.188,2812.312,14
3-pre-election-weight-input-preparation,2265.820,2291.308,0.000,0.000,1228.393,1854.741,1854.741,2815.188,2015.398,1
4.1-streamed-input-reception-and-aggregation,43424417.818,43424259.932,0.000,0.000,1863.979,2808.408,5622.907,5638.969,5655.523,2203
4.2-tally-periodic-echo-tree,24097.306,24614.356,0.000,0.000,2797.891,3145.480,4800.431,5638.906,4820.270,1
4.1-streamed-input-reception-and-aggregation,5981.532,5992.669,0.000,0.000,3105.938,4037.570,4037.570,5638.906,4034.977,1
4.2-tally-periodic-echo-tree,111107.022,113274.920,0.000,0.000,4030.063,4379.662,7974.151,8058.938,8082.836,2
4.1-streamed-input-reception-and-aggregation,6021.154,6133.475,0.000,0.000,4338.117,5270.254,5270.254,8058.938,5402.000,1
4.2-tally-periodic-echo-tree,111578.290,113642.083,0.000,0.000,5262.242,4379.680,10493.627,10526.938,10562.953,2
4.1-streamed-input-reception-and-aggregation,6135.049,6300.050,0.000,0.000,4338.133,5269.766,5269.766,10526.938,6956.695,1
4.2-tally-periodic-echo-tree,22924.465,23335.083,0.000,0.000,5262.260,5611.667,7286.636,10526.938,7335.305,1
4.1-streamed-input-reception-and-aggregation,6023.622,6040.433,0.000,0.000,5570.306,6501.439,6522.458,10526.906,6578.742,1
4.2-tally-periodic-echo-tree,197514.526,201567.788,0.000,0.000,6494.431,4378.955,12894.833,12990.938,13037.023,3
4.3-tally-lagrange-indicator,82468.178,86321.961,0.000,0.000,2466.160,2816.494,4896.606,12990.938,8252.605,2
4.4-tally-delegate-support,67314.902,69692.991,0.000,0.000,2774.370,2844.046,4436.024,12990.938,4497.457,1
4.5-tally-dTilde,24122.608,24894.170,0.000,0.000,2469.922,2073.429,3898.030,12990.938,4215.305,1
4.6-tally-Dw+dTilde,27886.457,27826.247,0.000,0.000,2007.615,2329.671,15441.017,16134.969,15361.805,4
4.7-tally-vote-weight-product,29610.875,30333.009,0.000,0.000,2003.617,484.922,3973.597,16134.969,12010.355,2
5-threshold-decrypt-verify,22.701,26.270,17.798,20.301,113.602,91.341,91.341,16134.938,0.000,1
