phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.519,0.519,0.000,0.000,0.559,0.613,0.613,7.469,0.000,1
2-bgv-setup,11068.423,11148.903,11012.783,11091.761,0.613,1872.177,2971.142,3027.250,2942.258,23
3-pre-election-weight-input-preparation,36.757,41.586,0.000,0.000,1152.083,1169.346,1169.346,3027.312,0.000,1
4.1-streamed-input-reception-and-aggregation,42693.325,42852.254,0.000,0.000,1160.586,1181.375,2220.415,3027.312,2344.668,6
4.2-tally-periodic-echo-sequential,302.872,326.682,0.000,0.000,1172.614,1212.636,1212.636,3027.281,1797.934,1
4.1-streamed-input-reception-and-aggregation,42815.185,42942.374,0.000,0.000,1176.613,1195.639,2385.460,3027.281,2424.938,6
4.2-tally-periodic-echo-sequential,567.468,596.630,0.000,0.000,1188.639,1212.156,1212.156,3027.250,0.000,1
4.1-streamed-input-reception-and-aggregation,42771.856,42942.171,0.000,0.000,1176.635,1195.649,2368.876,3027.250,2423.586,6
4.2-tally-periodic-echo-sequential,599.971,630.807,0.000,0.000,1188.655,1212.925,1260.402,3027.219,1323.281,1
4.1-streamed-input-reception-and-aggregation,42721.555,42867.912,0.000,0.000,1176.652,1195.687,2401.520,3027.219,2423.613,6
4.2-tally-periodic-echo-sequential,608.947,637.767,0.000,0.000,1188.689,1212.206,1232.335,3027.219,1323.582,1
4.1-streamed-input-reception-and-aggregation,42829.466,42914.924,0.000,0.000,1176.685,1195.700,2389.944,3027.219,2424.223,6
4.2-tally-periodic-echo-sequential,566.488,591.981,0.000,0.000,1188.701,1212.218,1212.218,3027.188,0.000,1
4.3-tally-lagrange-indicator,1157.784,1164.192,0.000,0.000,1163.943,1207.216,1256.053,3027.188,1297.266,1
4.4-tally-delegate-support,869.370,872.547,0.000,0.000,1167.691,1233.972,1245.935,3027.156,1297.266,1
4.5-tally-dTilde,336.303,337.155,0.000,0.000,1167.691,1223.468,1223.468,3027.156,0.000,1
4.6-tally-Dw+dTilde,2281.165,2285.633,0.000,0.000,1161.441,1178.946,2090.076,3027.156,2021.094,2
4.7-tally-vote-weight-product,1060.388,1091.745,0.000,0.000,1157.441,93.548,1221.121,3027.156,1286.750,1
5-threshold-decrypt-verify,25.340,32.178,19.847,25.246,27.520,5.253,5.253,3027.188,0.000,2
