component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,20.848,28.901,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,233.019,261.207,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,4025.778,4187.917,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,2785.879,2956.633,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,23487.014,23744.761,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,117435.071,118723.805,"extrapolated from 50000 combined voter-period samples to n*T=250000; estimate, not directly measured"
multiparty:refresh,1206.469,1311.611,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:threshold-decryption,11.148,17.443,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
