phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,61.646,75.448,0.000,0.000,0.555,15.825,15.825,27.438,0.000,5
2-bgv-setup,10957.258,11066.798,10905.732,11013.683,15.830,1887.882,2515.472,2995.406,3007.754,18
3-pre-election-weight-input-preparation,472.019,501.016,0.000,0.000,1167.800,1305.078,1305.078,2995.344,0.000,1
4.1-streamed-input-reception-and-aggregation,8528768.038,8547981.963,0.000,0.000,1300.069,1501.660,3015.260,3027.125,3039.047,810
4.2-tally-periodic-echo-sequential,5134.813,5232.723,0.000,0.000,1494.160,1595.693,2008.825,3027.031,2027.316,1
4.1-streamed-input-reception-and-aggregation,1218.408,1230.474,0.000,0.000,1558.167,1757.704,1757.704,3027.031,1733.590,1
4.2-tally-periodic-echo-sequential,9695.152,9802.992,0.000,0.000,1750.195,1596.949,2405.036,3027.031,2422.047,1
4.1-streamed-input-reception-and-aggregation,1171.916,1198.844,0.000,0.000,1558.169,1757.203,1757.203,3027.031,1734.086,1
4.2-tally-periodic-echo-sequential,9651.298,9745.855,0.000,0.000,1750.197,1598.959,2410.810,3027.031,2428.289,1
4.1-streamed-input-reception-and-aggregation,1249.692,1264.610,0.000,0.000,1558.171,1757.456,1766.329,3027.031,1808.871,1
4.2-tally-periodic-echo-sequential,9932.938,10019.377,0.000,0.000,1750.201,1595.697,2439.748,3027.031,2456.918,1
4.1-streamed-input-reception-and-aggregation,1228.909,1260.405,0.000,0.000,1558.175,1757.209,1757.209,3027.031,1749.188,1
4.2-tally-periodic-echo-sequential,9689.147,9814.670,0.000,0.000,1750.203,1595.704,2439.736,3027.031,2452.656,1
4.3-tally-lagrange-indicator,17383.647,17607.770,0.000,0.000,1421.656,1528.702,2295.476,3027.031,2319.676,1
4.4-tally-delegate-support,13874.874,14022.523,0.000,0.000,1485.412,1554.719,1816.443,3027.031,1832.430,1
4.5-tally-dTilde,4905.767,4974.165,0.000,0.000,1425.407,1393.180,1723.736,3027.062,1740.840,1
4.6-tally-Dw+dTilde,26415.314,26360.304,0.000,0.000,1329.145,1407.432,15308.251,15338.938,14668.195,4
4.7-tally-vote-weight-product,6439.450,6855.105,0.000,0.000,1325.159,173.511,1786.531,15339.031,8395.379,1
5-threshold-decrypt-verify,24.676,29.529,19.112,22.751,45.221,22.460,22.460,15338.812,0.000,1
