component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,18.315,24.220,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,237.832,259.473,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,3971.157,4101.762,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,718.117,769.955,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,4686.446,4763.918,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,23432.232,23819.590,"extrapolated from 10000 combined voter-period samples to n*T=50000; estimate, not directly measured"
multiparty:refresh,340.546,353.336,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:threshold-decryption,9.805,13.744,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
