component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,43.430,49.514,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,795.097,821.239,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14640.197,14946.039,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,3767.253,3958.655,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,62198.677,63015.130,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,310993.385,315075.650,"extrapolated from 50000 combined voter-period samples to n*T=250000; estimate, not directly measured"
multiparty:threshold-decryption,27.627,42.418,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
