component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,42.669,69.481,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,770.429,812.547,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14307.376,14886.797,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,36409.291,37591.154,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,617210.800,624897.538,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,3086054.003,3124487.690,"extrapolated from 500000 combined voter-period samples to n*T=2500000; estimate, not directly measured"
multiparty:threshold-decryption,26.763,41.259,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
