component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,44.363,50.450,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,799.958,833.373,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,15094.926,15367.884,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,515.508,624.034,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,544506.240,551100.015,"execution-mode=fresh; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,10448.649,10555.980,ciphertext additions into period aggregates; contains no input encoding or encryption
multiparty:threshold-decryption,30.098,55.142,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
