phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,9.449,10.817,0.000,0.000,0.554,2.082,2.082,11.469,0.000,2
2-bgv-setup,3066.934,3105.865,3033.544,3071.390,2.087,531.025,623.325,779.469,786.109,20
3-pre-election-weight-input-preparation,48.572,49.989,0.000,0.000,331.466,347.111,347.111,779.406,0.000,1
4.1-streamed-input-reception-and-aggregation,316627.800,317392.054,0.000,0.000,344.102,365.419,731.301,779.406,749.531,126
4.2-tally-periodic-echo-tree,373.412,388.920,0.000,0.000,362.294,381.084,385.766,779.156,411.656,1
4.1-streamed-input-reception-and-aggregation,117.018,117.349,0.000,0.000,368.314,389.077,389.077,779.156,0.000,1
4.2-tally-periodic-echo-tree,1672.540,1678.445,0.000,0.000,386.321,405.468,523.708,779.156,538.152,1
4.1-streamed-input-reception-and-aggregation,112.329,118.107,0.000,0.000,392.321,413.084,413.084,779.156,0.000,1
4.2-tally-periodic-echo-tree,1678.239,1685.815,0.000,0.000,410.329,405.092,480.710,779.156,494.375,1
4.1-streamed-input-reception-and-aggregation,117.813,123.493,0.000,0.000,392.321,413.085,413.085,779.156,491.359,1
4.2-tally-periodic-echo-tree,351.013,351.804,0.000,0.000,410.331,429.099,429.099,779.156,0.000,1
4.1-streamed-input-reception-and-aggregation,109.733,110.085,0.000,0.000,416.331,437.094,437.094,779.156,0.000,1
4.2-tally-periodic-echo-tree,3060.652,3061.356,0.000,0.000,434.338,405.724,623.653,779.156,637.527,1
4.2-tally-periodic-echo-tree,239.120,250.843,239.085,250.822,354.063,360.084,360.084,779.156,0.000,1
4.3-tally-lagrange-indicator,1252.664,1265.306,0.000,0.000,354.063,374.211,432.352,779.156,534.012,1
4.4-tally-delegate-support,923.794,929.908,0.000,0.000,359.939,382.843,398.125,779.156,412.496,1
4.5-tally-dTilde,386.838,387.731,0.000,0.000,355.439,367.587,367.587,779.156,0.000,1
4.6-tally-Dw+dTilde,4935.600,4936.665,0.000,0.000,346.311,357.830,2628.345,2947.188,2613.059,4
4.7-tally-vote-weight-product,620.801,680.493,0.000,0.000,344.815,39.734,393.885,2947.156,417.762,1
5-threshold-decrypt-verify,9.173,12.550,6.854,7.985,12.461,4.073,4.073,2947.156,0.000,2
