component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,45.089,52.016,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,800.204,833.477,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14429.343,14713.190,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,510.658,632.193,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,273016.324,276248.920,"execution-mode=fresh; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,5033.830,5087.360,ciphertext additions into period aggregates; contains no input encoding or encryption
multiparty:threshold-decryption,30.393,55.583,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
