phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,6.131,7.374,0.000,0.000,0.548,2.082,2.082,7.500,0.000,2
2-bgv-setup,3060.907,3101.283,3027.450,3066.064,2.087,531.023,687.399,759.406,761.543,20
3-pre-election-weight-input-preparation,46.791,53.492,0.000,0.000,331.471,347.111,347.111,759.406,0.000,1
4.1-streamed-input-reception-and-aggregation,316628.978,317201.550,0.000,0.000,344.102,365.055,731.123,759.406,749.230,126
4.2-tally-periodic-echo-tree,365.664,374.047,0.000,0.000,362.306,381.724,385.785,759.125,412.465,1
4.1-streamed-input-reception-and-aggregation,109.293,109.708,0.000,0.000,368.326,389.089,389.089,759.125,0.000,1
4.2-tally-periodic-echo-tree,1716.393,1722.647,0.000,0.000,386.334,405.102,521.837,759.125,535.516,1
4.1-streamed-input-reception-and-aggregation,111.491,118.133,0.000,0.000,392.334,413.097,413.097,759.125,0.000,1
4.2-tally-periodic-echo-tree,1674.541,1681.408,0.000,0.000,410.341,405.104,480.717,759.125,493.699,1
4.1-streamed-input-reception-and-aggregation,113.511,119.695,0.000,0.000,392.334,413.097,413.097,759.125,504.000,1
4.2-tally-periodic-echo-tree,345.238,346.032,0.000,0.000,410.344,429.111,429.111,759.125,0.000,1
4.1-streamed-input-reception-and-aggregation,113.850,114.232,0.000,0.000,416.343,437.106,437.106,759.125,0.000,1
4.2-tally-periodic-echo-tree,2997.568,3010.017,0.000,0.000,434.351,405.360,630.852,759.125,644.828,1
4.2-tally-periodic-echo-tree,248.732,260.275,248.698,260.254,354.074,360.095,360.095,759.125,0.000,1
4.3-tally-lagrange-indicator,1273.982,1286.373,0.000,0.000,354.074,374.225,434.015,759.125,447.996,1
4.4-tally-delegate-support,925.273,933.524,0.000,0.000,359.951,382.857,402.654,759.125,415.691,1
4.5-tally-dTilde,354.936,356.000,0.000,0.000,355.450,367.599,367.599,759.125,0.000,1
4.6-tally-Dw+dTilde,4975.890,4993.572,0.000,0.000,346.323,357.706,2625.856,2947.156,2610.949,4
4.7-tally-vote-weight-product,611.189,670.710,0.000,0.000,344.823,39.744,395.421,2947.125,420.496,1
5-threshold-decrypt-verify,9.102,12.785,6.567,7.637,12.469,4.081,4.081,2947.125,0.000,2
