phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,1.082,1.080,0.000,0.000,0.553,0.613,0.613,7.438,0.000,1
2-bgv-setup,11073.487,11155.208,11005.935,11084.244,0.613,1871.667,2686.174,2807.344,2817.914,23
3-pre-election-weight-input-preparation,33.681,38.476,0.000,0.000,1151.579,1168.841,1168.841,2807.312,0.000,1
4.1-streamed-input-reception-and-aggregation,43013.307,43124.192,0.000,0.000,1160.082,1179.122,2293.054,2807.312,2359.137,6
4.2-tally-periodic-echo-tree,283.174,313.542,0.000,0.000,1172.122,1210.141,1210.141,2807.219,0.000,1
4.1-streamed-input-reception-and-aggregation,43640.902,43733.282,0.000,0.000,1176.121,1195.146,2380.198,2807.250,2423.184,6
4.2-tally-periodic-echo-tree,1351.193,1381.972,0.000,0.000,1188.140,1226.159,1270.427,2807.250,1322.926,1
4.1-streamed-input-reception-and-aggregation,42638.997,42779.536,0.000,0.000,1192.138,1211.667,2367.407,2807.250,2455.969,6
4.2-tally-periodic-echo-tree,1367.240,1397.412,0.000,0.000,1204.160,1226.176,1286.453,2807.219,1341.289,1
4.1-streamed-input-reception-and-aggregation,42994.063,43158.789,0.000,0.000,1192.156,1211.198,2396.020,2807.219,2454.742,6
4.2-tally-periodic-echo-tree,279.083,307.475,0.000,0.000,1204.199,1242.218,1242.218,2807.188,0.000,1
4.1-streamed-input-reception-and-aggregation,43235.664,43380.563,0.000,0.000,1208.197,1228.472,2448.171,2807.188,2487.477,5
4.2-tally-periodic-echo-tree,2374.211,2414.602,0.000,0.000,1220.214,1226.229,1370.981,2807.188,1385.375,1
4.3-tally-lagrange-indicator,1013.172,1018.833,0.000,0.000,1163.451,1205.728,1213.666,2807.188,1297.590,1
4.4-tally-delegate-support,844.327,847.822,0.000,0.000,1167.199,1231.979,1235.878,2807.188,1297.590,1
4.5-tally-dTilde,339.720,340.602,0.000,0.000,1167.200,1221.477,1221.477,2807.188,0.000,1
4.6-tally-Dw+dTilde,2263.114,2268.320,0.000,0.000,1160.949,1178.455,2195.199,2807.188,2220.883,2
4.7-tally-vote-weight-product,1128.154,1163.189,0.000,0.000,1156.949,91.560,1245.678,2807.188,1287.719,1
5-threshold-decrypt-verify,24.474,31.362,19.498,24.527,27.032,5.266,5.266,2807.219,0.000,2
