phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,7.077,8.412,0.000,0.000,0.549,2.082,2.082,11.469,0.000,2
2-bgv-setup,11018.007,11106.934,10959.191,11045.771,2.093,1873.638,2624.594,2763.375,2774.180,22
3-pre-election-weight-input-preparation,68.958,77.805,0.000,0.000,1153.550,1178.814,1178.814,2763.375,0.000,1
4.1-streamed-input-reception-and-aggregation,849520.201,852317.059,0.000,0.000,1170.304,1202.379,2414.809,2763.375,2437.723,101
4.2-tally-periodic-echo-sequential,587.916,615.035,0.000,0.000,1194.620,1238.140,1246.495,2763.125,1330.770,1
4.1-streamed-input-reception-and-aggregation,149.227,149.630,0.000,0.000,1202.620,1233.631,1233.631,2763.125,0.000,1
4.2-tally-periodic-echo-sequential,1180.219,1188.676,0.000,0.000,1226.625,1238.143,1290.550,2763.156,1330.770,1
4.1-streamed-input-reception-and-aggregation,161.246,161.677,0.000,0.000,1202.620,1233.632,1233.632,2763.125,0.000,1
4.2-tally-periodic-echo-sequential,1124.334,1132.219,0.000,0.000,1226.626,1238.143,1338.804,2763.125,1352.363,1
4.1-streamed-input-reception-and-aggregation,151.092,151.477,0.000,0.000,1202.620,1233.632,1233.632,2763.125,0.000,1
4.2-tally-periodic-echo-sequential,1128.874,1132.414,0.000,0.000,1226.628,1238.143,1306.626,2763.125,1339.160,1
4.1-streamed-input-reception-and-aggregation,149.260,149.649,0.000,0.000,1202.622,1233.634,1233.634,2763.125,0.000,1
4.2-tally-periodic-echo-sequential,1161.275,1164.895,0.000,0.000,1226.628,1238.647,1278.511,2763.125,1339.020,1
4.3-tally-lagrange-indicator,2089.727,2100.862,0.000,0.000,1181.618,1228.891,1282.144,2763.125,1315.566,1
4.4-tally-delegate-support,1720.210,1729.182,0.000,0.000,1189.366,1255.654,1267.836,2763.125,1325.449,1
4.5-tally-dTilde,607.073,609.699,0.000,0.000,1185.366,1235.148,1261.716,2763.125,1321.754,1
4.6-tally-Dw+dTilde,26433.557,26410.986,0.000,0.000,1173.115,1195.653,14742.388,15171.094,14083.297,4
4.7-tally-vote-weight-product,1480.830,1755.512,0.000,0.000,1169.134,99.497,1284.233,15171.094,13776.816,1
5-threshold-decrypt-verify,23.629,30.911,17.989,22.582,29.217,6.961,6.961,15171.000,0.000,2
