experiment_id,strategy,execution_mode,run_kind,repetition,status,exit_code,elapsed_seconds,run_directory,log,parameter_id,workload_seed,process_peak_rss_mib
n200-b5-k5-tree-none,tree-none,fresh,warmup,0,passed,0,138.32822165312245,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_190501_n200_b5_k5_T5_1475930883,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-tree-none-warmup-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n200-b5-k5-warmup-0,2751.87109375
n200-b5-k5-tree-none,tree-none,fresh,measured,0,passed,0,138.39939956902526,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_190719_n200_b5_k5_T5_3060844607,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-tree-none-measured-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n200-b5-k5-measured-0,2850.66015625
n200-b5-k5-tree-none,tree-none,fresh,measured,1,passed,0,139.2136508289259,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_190937_n200_b5_k5_T5_455686501,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-tree-none-measured-1.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n200-b5-k5-measured-1,2652.38671875
n200-b5-k5-tree-none,tree-none,fresh,measured,2,passed,0,139.709189375164,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_191157_n200_b5_k5_T5_4210758467,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-tree-none-measured-2.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n200-b5-k5-measured-2,2814.375
n200-b5-k5-sequential-none,sequential-none,fresh,warmup,0,passed,0,136.25692044920288,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_191416_n200_b5_k5_T5_2740120161,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-sequential-none-warmup-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n200-b5-k5-warmup-0,2992.671875
n200-b5-k5-sequential-none,sequential-none,fresh,measured,0,passed,0,134.87781357578933,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_191633_n200_b5_k5_T5_2818299914,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-sequential-none-measured-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n200-b5-k5-measured-0,2673.66796875
n200-b5-k5-sequential-none,sequential-none,fresh,measured,1,passed,0,134.61573995510116,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_191847_n200_b5_k5_T5_2644873039,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-sequential-none-measured-1.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n200-b5-k5-measured-1,2825.0625
n200-b5-k5-sequential-none,sequential-none,fresh,measured,2,passed,0,136.169606101932,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/raw/20260908_192102_n200_b5_k5_T5_3582289852,/home/mbotelho/coercion_resistant_voting/experiments/results/n200-qq7yz3ca/logs/n200-b5-k5-sequential-none-measured-2.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n200-b5-k5-measured-2,2669.6015625
