component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,47.354,54.339,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,777.587,802.452,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,14664.739,14976.592,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,3890.535,4073.310,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,63733.069,64532.501,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,318665.349,322662.505,"extrapolated from 50000 combined voter-period samples to n*T=250000; estimate, not directly measured"
multiparty:threshold-decryption,28.551,44.363,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
