experiment_id,parameter_id,metric,samples,median,min,max
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-aggregate-initialization:cpu_ms,1,1526.224,1526.224,1526.224
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-aggregate-initialization:wall_ms,1,1491.681,1491.681,1491.681
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-estimated-full-server-aggregation:cpu_ms,1,175236.77,175236.77,175236.77
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-estimated-full-server-aggregation:wall_ms,1,187579.853,187579.853,187579.853
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-server-aggregation:cpu_ms,1,35047.354,35047.354,35047.354
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-server-aggregation:wall_ms,1,37515.97,37515.97,37515.97
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-simulated-client-input-preparation:cpu_ms,1,2099109.756,2099109.756,2099109.756
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:4.1-simulated-client-input-preparation:wall_ms,1,2089780.485,2089780.485,2089780.485
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:galois-key-generation:cpu_ms,1,10336.689,10336.689,10336.689
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:galois-key-generation:wall_ms,1,10258.871,10258.871,10258.871
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:public-key-generation:cpu_ms,1,29.426,29.426,29.426
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:public-key-generation:wall_ms,1,28.611,28.611,28.611
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:relinearization-key-generation:cpu_ms,1,576.44,576.44,576.44
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:relinearization-key-generation:wall_ms,1,571.848,571.848,571.848
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:threshold-decryption:cpu_ms,1,21.336,21.336,21.336
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,component:multiparty:threshold-decryption:wall_ms,1,18.839,18.839,18.839
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,multiparty_tally_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:1-init-random-inputs:cpu_ms,1,26.244,26.244,26.244
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:1-init-random-inputs:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:1-init-random-inputs:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:1-init-random-inputs:wall_ms,1,23.175,23.175,23.175
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:2-bgv-setup:cpu_ms,1,11036.443,11036.443,11036.443
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:2-bgv-setup:multiparty_cpu_ms,1,10942.555,10942.555,10942.555
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:2-bgv-setup:multiparty_wall_ms,1,10859.33,10859.33,10859.33
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:2-bgv-setup:wall_ms,1,10948.004,10948.004,10948.004
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:3-pre-election-weight-input-preparation:cpu_ms,1,138.544,138.544,138.544
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:3-pre-election-weight-input-preparation:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:3-pre-election-weight-input-preparation:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:3-pre-election-weight-input-preparation:wall_ms,1,124.748,124.748,124.748
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.1-streamed-input-reception-and-aggregation:cpu_ms,1,2135888.8299999996,2135888.8299999996,2135888.8299999996
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.1-streamed-input-reception-and-aggregation:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.1-streamed-input-reception-and-aggregation:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.1-streamed-input-reception-and-aggregation:wall_ms,1,2129198.437,2129198.437,2129198.437
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.2-tally-periodic-echo-sequential:cpu_ms,1,10501.811,10501.811,10501.811
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.2-tally-periodic-echo-sequential:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.2-tally-periodic-echo-sequential:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.2-tally-periodic-echo-sequential:wall_ms,1,10423.618,10423.618,10423.618
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.3-tally-lagrange-indicator:cpu_ms,1,4162.215,4162.215,4162.215
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.3-tally-lagrange-indicator:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.3-tally-lagrange-indicator:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.3-tally-lagrange-indicator:wall_ms,1,4137.745,4137.745,4137.745
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.4-tally-delegate-support:cpu_ms,1,3601.106,3601.106,3601.106
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.4-tally-delegate-support:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.4-tally-delegate-support:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.4-tally-delegate-support:wall_ms,1,3571.957,3571.957,3571.957
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.5-tally-dTilde:cpu_ms,1,1202.407,1202.407,1202.407
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.5-tally-dTilde:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.5-tally-dTilde:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.5-tally-dTilde:wall_ms,1,1191.085,1191.085,1191.085
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.6-tally-Dw+dTilde:cpu_ms,1,26202.084,26202.084,26202.084
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.6-tally-Dw+dTilde:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.6-tally-Dw+dTilde:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.6-tally-Dw+dTilde:wall_ms,1,26208.406,26208.406,26208.406
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.7-tally-vote-weight-product:cpu_ms,1,2540.567,2540.567,2540.567
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.7-tally-vote-weight-product:multiparty_cpu_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.7-tally-vote-weight-product:multiparty_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:4.7-tally-vote-weight-product:wall_ms,1,2196.108,2196.108,2196.108
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:5-threshold-decrypt-verify:cpu_ms,1,32.372,32.372,32.372
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:5-threshold-decrypt-verify:multiparty_cpu_ms,1,21.336,21.336,21.336
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:5-threshold-decrypt-verify:multiparty_wall_ms,1,18.839,18.839,18.839
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,phase:5-threshold-decrypt-verify:wall_ms,1,24.871,24.871,24.871
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,process_peak_rss_mib,1,14500.0,14500.0,14500.0
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,server_observed_wall_ms:one_input_period,1,86736.57,86736.57,86736.57
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,server_projected_wall_ms:five_input_periods,1,236800.453,236800.453,236800.453
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,tally_observed_wall_ms:one_input_period,1,86736.57,86736.57,86736.57
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,tally_projected_wall_ms:five_input_periods,1,236800.453,236800.453,236800.453
n25000-b5-k5-sequential-none,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,tally_refresh_wall_ms,1,0.0,0.0,0.0
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-aggregate-initialization:cpu_ms,1,1559.448,1559.448,1559.448
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-aggregate-initialization:wall_ms,1,1524.717,1524.717,1524.717
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-estimated-full-server-aggregation:cpu_ms,1,174160.635,174160.635,174160.635
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-estimated-full-server-aggregation:wall_ms,1,184478.276,184478.276,184478.276
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-server-aggregation:cpu_ms,1,34832.127,34832.127,34832.127
n25000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,component:4.1-server-aggregation:wall_ms,1,36895.655,36895.655,36895.655
