phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,47.761,55.178,0.000,0.000,0.555,8.184,8.184,23.438,0.000,4
2-bgv-setup,3112.325,3159.668,3085.722,3133.433,8.190,537.115,784.451,855.438,777.547,17
3-pre-election-weight-input-preparation,176.181,186.082,0.000,0.000,337.563,389.213,389.213,855.438,0.000,1
4.1-streamed-input-reception-and-aggregation,1574513.596,1577252.383,0.000,0.000,387.710,463.296,928.502,935.281,946.293,496
4.2-tally-periodic-echo-tree,1464.705,1485.168,0.000,0.000,460.297,497.073,575.297,935.094,618.113,1
4.1-streamed-input-reception-and-aggregation,441.771,443.732,0.000,0.000,484.303,559.082,559.082,935.094,0.000,1
4.2-tally-periodic-echo-tree,6890.285,6925.303,0.000,0.000,556.326,593.608,1041.420,1107.094,1055.770,1
4.1-streamed-input-reception-and-aggregation,490.519,498.909,0.000,0.000,580.332,655.364,655.364,1107.094,691.531,1
4.2-tally-periodic-echo-tree,6692.737,6727.070,0.000,0.000,652.356,593.610,1190.949,1207.094,1205.121,1
4.1-streamed-input-reception-and-aggregation,470.567,497.620,0.000,0.000,580.334,655.112,655.112,1207.094,0.000,1
4.2-tally-periodic-echo-tree,1402.562,1404.656,0.000,0.000,652.359,689.134,803.127,1207.094,818.473,1
4.1-streamed-input-reception-and-aggregation,435.361,436.966,0.000,0.000,676.365,751.143,751.143,1207.094,0.000,1
4.2-tally-periodic-echo-tree,12001.903,12056.313,0.000,0.000,748.388,593.106,1420.314,1499.094,1508.340,2
4.2-tally-periodic-echo-tree,941.233,962.049,941.098,961.978,432.543,443.826,731.111,1499.094,744.320,2
4.3-tally-lagrange-indicator,4993.720,5039.133,0.000,0.000,432.543,470.955,727.982,1499.094,743.305,1
4.4-tally-delegate-support,3740.429,3772.258,0.000,0.000,456.425,479.332,568.686,1499.094,583.051,1
4.5-tally-dTilde,1463.547,1477.976,0.000,0.000,433.919,419.062,491.962,1499.094,515.922,1
4.6-tally-Dw+dTilde,4976.010,4998.249,0.000,0.000,397.784,427.178,2638.489,2991.094,2495.902,4
4.7-tally-vote-weight-product,1999.532,2082.057,0.000,0.000,396.290,64.455,519.472,2991.094,2759.879,1
5-threshold-decrypt-verify,8.488,9.775,6.711,7.998,18.956,10.542,64.947,2991.062,509.578,1
