phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.743,0.749,0.000,0.000,0.554,0.691,0.691,7.438,0.000,1
2-bgv-setup,10995.339,11078.637,10939.864,11020.738,0.697,1872.249,2441.036,2987.344,2998.598,24
3-pre-election-weight-input-preparation,34.906,40.785,0.000,0.000,1152.162,1169.429,1169.429,2987.281,0.000,1
4.1-streamed-input-reception-and-aggregation,85120.168,85446.254,0.000,0.000,1160.670,1180.490,2360.461,2987.312,2391.461,11
4.2-tally-periodic-echo-sequential,319.315,343.491,0.000,0.000,1172.733,1212.253,1212.253,2987.219,0.000,1
4.1-streamed-input-reception-and-aggregation,86159.587,86380.652,0.000,0.000,1176.732,1195.772,2388.713,2987.219,2424.340,11
4.2-tally-periodic-echo-sequential,608.901,638.786,0.000,0.000,1188.772,1212.291,1240.447,2987.188,1325.410,1
4.1-streamed-input-reception-and-aggregation,85402.080,85674.640,0.000,0.000,1176.768,1195.808,2397.651,2987.188,2424.723,11
4.2-tally-periodic-echo-sequential,624.526,654.572,0.000,0.000,1188.802,1212.319,1240.490,2987.156,1325.496,1
4.1-streamed-input-reception-and-aggregation,85040.841,85340.400,0.000,0.000,1176.799,1196.608,2388.664,2987.156,2428.652,11
4.2-tally-periodic-echo-sequential,571.465,603.199,0.000,0.000,1188.852,1212.369,1260.652,2987.125,1325.859,1
4.1-streamed-input-reception-and-aggregation,86014.321,86280.634,0.000,0.000,1176.848,1195.883,2381.416,2987.125,2425.191,11
4.2-tally-periodic-echo-sequential,599.932,631.565,0.000,0.000,1188.877,1212.897,1212.897,2987.125,0.000,1
4.3-tally-lagrange-indicator,1077.600,1084.459,0.000,0.000,1164.119,1207.895,1211.858,2987.125,1298.367,1
4.4-tally-delegate-support,870.016,872.075,0.000,0.000,1167.867,1234.148,1234.148,2987.125,1298.367,1
4.5-tally-dTilde,303.590,308.290,0.000,0.000,1167.867,1223.647,1236.086,2987.125,1298.367,1
4.6-tally-Dw+dTilde,4202.815,4209.382,0.000,0.000,1161.617,1179.376,3242.347,3359.125,3162.008,2
4.7-tally-vote-weight-product,1072.706,1128.877,0.000,0.000,1157.619,93.728,1247.904,3359.125,1288.242,1
5-threshold-decrypt-verify,24.961,31.934,19.510,24.727,27.698,5.431,5.431,3359.156,0.000,2
