component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,17.625,23.043,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,233.178,254.117,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,4014.857,4174.015,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,2833.534,2979.821,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,23680.607,23961.719,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,118403.037,119808.595,"extrapolated from 50000 combined voter-period samples to n*T=250000; estimate, not directly measured"
multiparty:refresh,1243.596,1335.603,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:threshold-decryption,16.366,24.539,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
