component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,42.830,49.357,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,790.796,812.609,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,15077.781,15352.399,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,964.814,1061.578,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,12288.311,12464.740,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,61441.558,62323.700,"extrapolated from 10000 combined voter-period samples to n*T=50000; estimate, not directly measured"
multiparty:threshold-decryption,43.941,88.536,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
