phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.485,0.485,0.000,0.000,0.553,0.613,0.613,7.438,0.000,1
2-bgv-setup,10951.936,11034.174,10892.162,10972.752,0.619,1871.713,2364.747,2751.375,2567.074,23
3-pre-election-weight-input-preparation,34.826,39.557,0.000,0.000,1151.572,1168.840,1168.840,2751.344,0.000,1
4.1-streamed-input-reception-and-aggregation,42744.951,42887.882,0.000,0.000,1160.080,1180.379,2308.712,2751.344,2384.570,6
4.2-tally-periodic-echo-tree,301.723,320.920,0.000,0.000,1172.121,1211.393,1211.393,2751.250,1306.016,1
4.1-streamed-input-reception-and-aggregation,43417.893,43564.228,0.000,0.000,1176.120,1195.149,2390.489,2751.250,2422.531,6
4.2-tally-periodic-echo-tree,1377.884,1409.303,0.000,0.000,1188.149,1226.169,1306.663,2751.219,1324.293,1
4.1-streamed-input-reception-and-aggregation,43056.929,43191.614,0.000,0.000,1192.147,1211.174,2428.251,2751.219,2454.438,6
4.2-tally-periodic-echo-tree,1386.161,1415.079,0.000,0.000,1204.173,1226.190,1298.498,2751.188,1341.270,1
4.1-streamed-input-reception-and-aggregation,42784.193,42959.417,0.000,0.000,1192.169,1211.201,2433.890,2751.188,2454.113,6
4.2-tally-periodic-echo-tree,314.382,340.123,0.000,0.000,1204.203,1242.222,1242.222,2751.156,0.000,1
4.1-streamed-input-reception-and-aggregation,43196.147,43329.244,0.000,0.000,1208.201,1229.232,2405.270,2751.156,2487.637,5
4.2-tally-periodic-echo-tree,2433.200,2471.739,0.000,0.000,1220.222,1226.238,1383.153,2751.156,1897.121,1
4.3-tally-lagrange-indicator,1086.074,1093.060,0.000,0.000,1163.460,1205.232,1235.760,2751.156,1295.934,1
4.4-tally-delegate-support,923.188,926.859,0.000,0.000,1167.208,1231.988,1235.903,2751.156,1295.934,1
4.5-tally-dTilde,331.669,332.558,0.000,0.000,1167.208,1221.485,1221.485,2751.156,0.000,1
4.6-tally-Dw+dTilde,2271.087,2272.052,0.000,0.000,1160.958,1178.464,2203.729,2751.156,2229.555,2
4.7-tally-vote-weight-product,1060.894,1091.416,0.000,0.000,1156.958,91.566,1245.702,2751.156,1286.309,1
5-threshold-decrypt-verify,24.996,30.587,19.574,23.352,27.040,5.274,5.274,2751.188,0.000,2
