phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.538,0.538,0.000,0.000,0.558,0.618,0.618,7.406,0.000,1
2-bgv-setup,10988.861,11073.235,10922.896,11003.841,0.618,1872.172,2662.781,2711.406,2661.137,23
3-pre-election-weight-input-preparation,36.678,42.485,0.000,0.000,1152.078,1169.340,1169.340,2711.406,0.000,1
4.1-streamed-input-reception-and-aggregation,42932.083,43124.543,0.000,0.000,1160.581,1180.373,2340.157,2711.406,2389.812,6
4.2-tally-periodic-echo-sequential,293.526,320.324,0.000,0.000,1172.616,1212.135,1212.135,2711.344,0.000,1
4.1-streamed-input-reception-and-aggregation,43375.723,43495.386,0.000,0.000,1176.620,1196.396,2351.667,2711.281,2423.516,6
4.2-tally-periodic-echo-sequential,568.342,595.538,0.000,0.000,1188.639,1212.157,1240.276,2711.281,1324.406,1
4.1-streamed-input-reception-and-aggregation,42905.984,43053.394,0.000,0.000,1176.636,1195.654,2360.786,2711.281,2424.602,6
4.2-tally-periodic-echo-sequential,569.246,595.463,0.000,0.000,1188.654,1212.171,1212.171,2711.250,0.000,1
4.1-streamed-input-reception-and-aggregation,42724.174,42866.675,0.000,0.000,1176.650,1195.692,2383.666,2711.250,2423.121,6
4.2-tally-periodic-echo-sequential,636.617,666.047,0.000,0.000,1188.688,1212.205,1240.372,2711.219,1324.688,1
4.1-streamed-input-reception-and-aggregation,43044.039,43143.087,0.000,0.000,1176.684,1195.698,2384.153,2711.219,2423.488,6
4.2-tally-periodic-echo-sequential,569.863,598.556,0.000,0.000,1188.704,1212.221,1212.221,2711.188,0.000,1
4.3-tally-lagrange-indicator,1086.571,1092.824,0.000,0.000,1164.002,1207.219,1255.943,2711.188,1296.414,1
4.4-tally-delegate-support,886.322,890.089,0.000,0.000,1167.694,1233.975,1241.940,2711.188,1296.414,1
4.5-tally-dTilde,335.793,336.857,0.000,0.000,1167.695,1223.472,1223.472,2711.188,0.000,1
4.6-tally-Dw+dTilde,2363.188,2358.746,0.000,0.000,1161.444,1178.950,2040.189,2711.188,1977.215,2
4.7-tally-vote-weight-product,1056.024,1084.782,0.000,0.000,1157.444,93.549,1209.092,2711.188,1286.406,1
5-threshold-decrypt-verify,24.976,30.641,19.501,24.376,27.524,5.257,5.257,2711.219,0.000,2
