phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,2.670,2.670,0.000,0.000,0.550,1.312,1.312,7.438,0.000,1
2-bgv-setup,10947.354,11026.380,10897.855,10975.275,1.312,1872.359,2508.938,3051.344,2487.246,23
3-pre-election-weight-input-preparation,37.659,45.258,0.000,0.000,1152.276,1169.539,1169.539,3051.344,2729.828,1
4.1-streamed-input-reception-and-aggregation,425947.882,427419.620,0.000,0.000,1160.779,1179.984,2370.725,3051.312,2394.969,52
4.2-tally-periodic-echo-tree,282.678,314.196,0.000,0.000,1172.978,1210.997,1210.997,3051.156,2265.750,1
4.1-streamed-input-reception-and-aggregation,426921.978,428246.933,0.000,0.000,1176.977,1196.854,2404.014,3051.156,2428.742,51
4.2-tally-periodic-echo-tree,1332.568,1364.003,0.000,0.000,1189.098,1227.117,1271.606,3051.125,1325.809,1
4.1-streamed-input-reception-and-aggregation,425891.055,427312.383,0.000,0.000,1193.096,1212.732,2435.230,3051.156,2460.586,50
4.2-tally-periodic-echo-tree,1399.271,1433.402,0.000,0.000,1205.224,1227.745,1259.758,3051.094,1342.711,1
4.1-streamed-input-reception-and-aggregation,427037.683,428505.371,0.000,0.000,1193.220,1214.352,2432.167,3051.156,2460.527,50
4.2-tally-periodic-echo-tree,279.236,311.355,0.000,0.000,1205.344,1243.363,1243.363,3051.031,0.000,1
4.1-streamed-input-reception-and-aggregation,427072.680,428303.572,0.000,0.000,1209.342,1228.667,2469.701,3051.094,2492.879,50
4.2-tally-periodic-echo-tree,2469.805,2510.816,0.000,0.000,1221.410,1227.426,1349.206,3051.062,1370.172,1
4.3-tally-lagrange-indicator,1102.614,1114.990,0.000,0.000,1164.648,1206.670,1245.836,3051.062,1299.227,1
4.4-tally-delegate-support,866.733,869.980,0.000,0.000,1168.396,1233.176,1241.692,3051.062,1299.227,1
4.5-tally-dTilde,302.718,303.503,0.000,0.000,1168.396,1222.673,1222.673,3051.062,0.000,1
4.6-tally-Dw+dTilde,20424.941,20416.491,0.000,0.000,1162.145,1180.670,11262.085,11663.062,10968.945,4
4.7-tally-vote-weight-product,1135.004,1328.996,0.000,0.000,1158.159,93.521,1248.706,11663.031,10765.559,1
5-threshold-decrypt-verify,27.067,35.404,22.056,28.730,28.248,6.486,6.486,11662.969,0.000,2
