component,wall_ms,cpu_ms,notes
multiparty:public-key-generation,15.312,15.417,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:relinearization-key-generation,238.416,255.342,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:galois-key-generation,3961.152,4116.314,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
4.1-aggregate-initialization,723.944,797.173,server-side creation of encrypted zero period aggregates; excludes streamed voter inputs
4.1-simulated-client-input-preparation,0.000,0.000,"execution-mode=sampled-server-benchmark; encoding and encryption of incoming candidate, delegation, and shared-mask ciphertexts; excluded from server ingestion time"
4.1-server-aggregation,4724.158,4785.186,ciphertext additions into period aggregates; contains no input encoding or encryption
4.1-estimated-full-server-aggregation,23620.794,23925.930,"extrapolated from 10000 combined voter-period samples to n*T=50000; estimate, not directly measured"
multiparty:refresh,336.141,373.212,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
multiparty:threshold-decryption,12.608,17.997,"whole local multiparty protocol, including party and coordinator work; no network latency; overlaps containing phases"
