phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,5.787,6.781,0.000,0.000,0.554,2.082,2.082,7.500,0.000,2
2-bgv-setup,10892.464,10968.285,10843.495,10917.401,2.087,1873.136,2439.335,2819.406,2569.637,22
3-pre-election-weight-input-preparation,63.574,64.722,0.000,0.000,1153.049,1178.312,1178.312,2819.406,0.000,1
4.1-streamed-input-reception-and-aggregation,851495.949,854280.035,0.000,0.000,1169.864,1201.128,2410.752,2819.344,2438.289,101
4.2-tally-periodic-echo-tree,595.958,629.499,0.000,0.000,1194.120,1236.142,1268.550,2819.125,1329.230,1
4.1-streamed-input-reception-and-aggregation,155.371,155.818,0.000,0.000,1202.119,1233.131,1233.131,2819.125,0.000,1
4.2-tally-periodic-echo-tree,2780.234,2792.385,0.000,0.000,1226.125,1268.147,1433.281,2819.125,1446.531,1
4.1-streamed-input-reception-and-aggregation,168.951,171.225,0.000,0.000,1234.124,1265.136,1265.136,2819.094,0.000,1
4.2-tally-periodic-echo-tree,2946.705,2961.148,0.000,0.000,1258.130,1268.147,1445.237,2819.125,1462.812,1
4.1-streamed-input-reception-and-aggregation,160.178,163.436,0.000,0.000,1234.125,1265.136,1265.136,2819.125,0.000,1
4.2-tally-periodic-echo-tree,574.379,576.908,0.000,0.000,1258.132,1300.152,1332.573,2819.125,1373.918,1
4.1-streamed-input-reception-and-aggregation,166.006,166.463,0.000,0.000,1266.131,1297.143,1297.143,2819.125,0.000,1
4.2-tally-periodic-echo-tree,4923.562,4951.613,0.000,0.000,1290.137,1269.157,1615.555,2819.125,1632.734,1
4.3-tally-lagrange-indicator,2016.035,2032.463,0.000,0.000,1181.118,1226.889,1310.050,2819.125,1331.215,1
4.4-tally-delegate-support,1763.414,1773.886,0.000,0.000,1188.867,1253.654,1274.261,2819.094,1325.668,1
4.5-tally-dTilde,616.866,618.740,0.000,0.000,1184.867,1233.148,1233.148,2819.094,0.000,1
4.6-tally-Dw+dTilde,26494.967,26484.890,0.000,0.000,1172.615,1195.159,15085.315,15170.750,14389.672,4
4.7-tally-vote-weight-product,1522.302,1810.565,0.000,0.000,1168.640,97.249,1255.060,15170.969,9245.172,1
5-threshold-decrypt-verify,24.899,33.017,19.638,25.405,28.727,6.965,6.965,15170.844,0.000,2
