phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,13.937,16.192,0.000,0.000,0.547,4.401,4.401,11.469,0.000,3
2-bgv-setup,10970.878,11057.252,10919.700,11004.982,4.412,1875.958,2689.948,2863.406,2876.363,20
3-pre-election-weight-input-preparation,135.210,158.294,0.000,0.000,1155.871,1197.137,1197.137,2863.406,0.000,1
4.1-streamed-input-reception-and-aggregation,2116683.256,2123997.751,0.000,0.000,1189.132,1244.749,2502.738,2863.375,2525.227,244
4.2-tally-periodic-echo-sequential,1169.322,1212.365,0.000,0.000,1237.750,1290.776,1395.715,2863.156,1752.801,1
4.1-streamed-input-reception-and-aggregation,294.497,295.447,0.000,0.000,1253.751,1308.765,1308.765,2863.125,0.000,1
4.2-tally-periodic-echo-sequential,2258.507,2273.946,0.000,0.000,1301.760,1289.274,1446.449,2863.125,1464.977,1
4.1-streamed-input-reception-and-aggregation,296.764,301.759,0.000,0.000,1253.751,1308.766,1308.766,2863.094,1396.809,1
4.2-tally-periodic-echo-sequential,2260.895,2274.585,0.000,0.000,1301.760,1289.275,1478.547,2863.094,1492.973,1
4.1-streamed-input-reception-and-aggregation,295.152,298.034,0.000,0.000,1253.752,1308.766,1308.766,2863.094,0.000,1
4.2-tally-periodic-echo-sequential,2263.200,2279.596,0.000,0.000,1301.762,1289.277,1495.362,2863.094,1513.070,1
4.1-streamed-input-reception-and-aggregation,298.983,300.701,0.000,0.000,1253.754,1308.769,1308.769,2863.094,0.000,1
4.2-tally-periodic-echo-sequential,2271.321,2270.360,0.000,0.000,1301.763,1289.276,1446.460,2863.094,1465.137,1
4.3-tally-lagrange-indicator,4258.807,4292.580,0.000,0.000,1216.247,1271.524,1467.403,2863.094,1486.105,1
4.4-tally-delegate-support,3491.486,3513.269,0.000,0.000,1231.997,1298.283,1351.896,2863.094,1372.320,1
4.5-tally-dTilde,1230.660,1241.899,0.000,0.000,1219.996,1258.780,1302.756,2863.094,1358.383,1
4.6-tally-Dw+dTilde,26479.622,26453.229,0.000,0.000,1195.743,1226.277,15050.021,15191.062,14376.277,4
4.7-tally-vote-weight-product,2173.029,2503.805,0.000,0.000,1191.763,110.668,1356.219,15191.031,9605.559,1
5-threshold-decrypt-verify,28.350,36.762,21.810,25.360,31.891,9.623,9.623,15190.969,0.000,2
