phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.825,0.825,0.000,0.000,0.548,0.691,0.691,3.438,0.000,1
2-bgv-setup,10994.745,11082.369,10885.983,10967.094,0.691,1871.749,2766.712,2815.344,2765.621,23
3-pre-election-weight-input-preparation,34.272,42.408,0.000,0.000,1151.655,1168.917,1168.917,2815.344,0.000,1
4.1-streamed-input-reception-and-aggregation,85817.997,86100.578,0.000,0.000,1160.158,1180.975,2364.947,2815.344,2390.215,11
4.2-tally-periodic-echo-tree,282.751,310.404,0.000,0.000,1172.216,1210.236,1210.236,2815.281,1990.332,1
4.1-streamed-input-reception-and-aggregation,86268.252,86559.595,0.000,0.000,1176.215,1195.769,2395.916,2815.250,2423.980,11
4.2-tally-periodic-echo-tree,1344.809,1378.256,0.000,0.000,1188.267,1226.287,1250.491,2815.188,1324.516,1
4.1-streamed-input-reception-and-aggregation,85715.181,85890.311,0.000,0.000,1192.265,1211.556,2424.156,2815.188,2455.668,11
4.2-tally-periodic-echo-tree,1401.471,1439.784,0.000,0.000,1204.304,1226.826,1323.465,2815.188,1341.484,1
4.1-streamed-input-reception-and-aggregation,86138.921,86309.521,0.000,0.000,1192.302,1211.354,2427.654,2815.188,2456.582,11
4.2-tally-periodic-echo-tree,313.598,338.765,0.000,0.000,1204.355,1242.374,1242.374,2815.125,0.000,1
4.1-streamed-input-reception-and-aggregation,85192.848,85474.389,0.000,0.000,1208.353,1229.135,2457.565,2815.125,2486.727,10
4.2-tally-periodic-echo-tree,2516.626,2557.507,0.000,0.000,1220.373,1227.395,1384.263,2815.125,1491.656,1
4.3-tally-lagrange-indicator,1125.617,1130.908,0.000,0.000,1163.611,1205.382,1235.971,2815.125,1295.309,1
4.4-tally-delegate-support,900.139,903.591,0.000,0.000,1167.359,1232.139,1236.116,2815.125,1295.309,1
4.5-tally-dTilde,295.023,295.796,0.000,0.000,1167.360,1221.636,1221.636,2815.125,0.000,1
4.6-tally-Dw+dTilde,4358.320,4357.614,0.000,0.000,1161.109,1179.125,3318.323,3355.125,3223.711,2
4.7-tally-vote-weight-product,1058.025,1113.725,0.000,0.000,1157.110,91.719,1245.913,3355.125,1288.184,1
5-threshold-decrypt-verify,24.034,30.107,18.499,23.484,27.193,5.427,5.427,3355.156,0.000,2
