phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,23.175,26.244,0.000,0.000,0.549,4.407,4.407,11.469,0.000,3
2-bgv-setup,10948.004,11036.443,10859.330,10942.555,4.412,1875.967,2770.964,2819.344,2783.734,20
3-pre-election-weight-input-preparation,124.748,138.544,0.000,0.000,1155.873,1197.389,1197.389,2819.375,0.000,1
4.1-streamed-input-reception-and-aggregation,2128005.313,2134685.471,0.000,0.000,1189.134,1245.020,2503.080,2819.375,2525.125,244
4.2-tally-periodic-echo-sequential,1215.875,1255.694,0.000,0.000,1237.763,1289.286,1358.145,2819.094,1379.297,1
4.1-streamed-input-reception-and-aggregation,309.991,310.847,0.000,0.000,1253.764,1308.778,1308.778,2819.094,0.000,1
4.2-tally-periodic-echo-sequential,2287.574,2301.502,0.000,0.000,1301.772,1290.541,1488.611,2819.094,1506.613,1
4.1-streamed-input-reception-and-aggregation,294.647,296.584,0.000,0.000,1253.764,1308.779,1308.779,2819.094,0.000,1
4.2-tally-periodic-echo-sequential,2332.038,2326.411,0.000,0.000,1301.773,1290.542,1434.428,2819.094,1452.457,1
4.1-streamed-input-reception-and-aggregation,294.987,300.033,0.000,0.000,1253.764,1308.779,1308.779,2819.094,1397.203,1
4.2-tally-periodic-echo-sequential,2329.001,2344.302,0.000,0.000,1301.775,1289.290,1471.193,2819.094,1488.457,1
4.1-streamed-input-reception-and-aggregation,293.499,295.895,0.000,0.000,1253.767,1308.782,1308.782,2819.094,0.000,1
4.2-tally-periodic-echo-sequential,2259.130,2273.902,0.000,0.000,1301.776,1289.290,1487.351,2819.094,1504.555,1
4.3-tally-lagrange-indicator,4137.745,4162.215,0.000,0.000,1216.260,1271.535,1452.573,2819.094,1465.566,1
4.4-tally-delegate-support,3571.957,3601.106,0.000,0.000,1232.010,1298.553,1356.954,2819.094,1372.793,1
4.5-tally-dTilde,1191.085,1202.407,0.000,0.000,1220.009,1257.791,1334.908,2819.094,1358.855,1
4.6-tally-Dw+dTilde,26208.406,26202.084,0.000,0.000,1195.756,1226.094,14975.668,15195.062,14309.844,4
4.7-tally-vote-weight-product,2196.108,2540.567,0.000,0.000,1191.827,110.940,1330.021,15195.031,10924.285,1
5-threshold-decrypt-verify,24.871,32.372,18.839,21.336,31.913,9.651,9.651,15194.906,0.000,2
