phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.129,0.129,0.000,0.000,0.554,0.569,0.569,7.438,0.000,1
2-bgv-setup,10893.627,10976.595,10844.608,10925.162,0.574,1871.617,2229.157,2695.344,2706.766,24
3-pre-election-weight-input-preparation,33.244,36.677,0.000,0.000,1151.529,1168.791,1168.791,2695.344,0.000,1
4.1-streamed-input-reception-and-aggregation,17393.894,17489.598,0.000,0.000,1160.070,1179.063,2314.567,2695.344,2425.508,3
4.2-tally-periodic-echo-tree,278.716,305.459,0.000,0.000,1172.057,1210.076,1210.076,2695.312,0.000,1
4.1-streamed-input-reception-and-aggregation,17362.621,17424.739,0.000,0.000,1176.056,1195.074,2363.613,2695.312,2408.895,3
4.2-tally-periodic-echo-tree,1343.262,1373.161,0.000,0.000,1188.073,1226.092,1282.397,2695.281,1322.852,1
4.1-streamed-input-reception-and-aggregation,17207.218,17254.252,0.000,0.000,1192.072,1211.587,2387.010,2695.281,2404.141,3
4.2-tally-periodic-echo-tree,1337.816,1368.459,0.000,0.000,1204.085,1226.102,1322.594,2695.250,1341.211,1
4.1-streamed-input-reception-and-aggregation,17479.776,17515.064,0.000,0.000,1192.082,1211.098,2407.477,2695.250,2425.180,3
4.2-tally-periodic-echo-tree,280.540,308.910,0.000,0.000,1204.099,1242.118,1242.118,2695.250,0.000,1
4.1-streamed-input-reception-and-aggregation,17214.590,17277.837,0.000,0.000,1208.097,1227.107,2376.177,2695.250,2484.293,3
4.2-tally-periodic-echo-tree,2427.533,2463.326,0.000,0.000,1220.106,1226.124,1378.841,2695.250,1394.242,1
4.3-tally-lagrange-indicator,1029.150,1035.830,0.000,0.000,1163.346,1205.117,1223.577,2695.250,1296.535,1
4.4-tally-delegate-support,876.803,881.064,0.000,0.000,1167.094,1231.875,1235.745,2695.250,1296.535,1
4.5-tally-dTilde,296.578,297.425,0.000,0.000,1167.094,1221.371,1221.371,2695.250,0.000,1
4.6-tally-Dw+dTilde,1036.769,1040.140,0.000,0.000,1160.844,1178.609,1273.807,2695.250,1298.137,1
4.7-tally-vote-weight-product,1090.504,1103.221,0.000,0.000,1156.845,91.452,1184.430,2695.250,1285.387,1
5-threshold-decrypt-verify,28.817,32.738,19.648,25.419,26.927,5.167,41.246,2695.281,1162.133,2
