phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,2.664,2.647,0.000,0.000,0.553,1.311,1.311,7.438,0.000,1
2-bgv-setup,10904.373,10984.368,10855.354,10933.175,1.311,1872.365,2324.648,2651.375,2662.336,22
3-pre-election-weight-input-preparation,34.771,42.542,0.000,0.000,1152.271,1169.538,1169.538,2651.312,0.000,1
4.1-streamed-input-reception-and-aggregation,423692.022,425241.182,0.000,0.000,1160.831,1180.009,2370.645,2651.312,2395.047,52
4.2-tally-periodic-echo-tree,279.784,307.109,0.000,0.000,1173.003,1211.055,1211.055,2651.062,0.000,1
4.1-streamed-input-reception-and-aggregation,424254.538,425621.242,0.000,0.000,1177.006,1197.374,2396.592,2651.094,2425.398,51
4.2-tally-periodic-echo-tree,1332.851,1368.546,0.000,0.000,1189.116,1227.135,1271.609,2651.062,1325.234,1
4.1-streamed-input-reception-and-aggregation,424434.610,425878.136,0.000,0.000,1193.114,1214.981,2431.404,2651.062,2459.750,50
4.2-tally-periodic-echo-tree,1389.095,1423.360,0.000,0.000,1205.219,1227.236,1299.880,2651.094,1342.215,1
4.1-streamed-input-reception-and-aggregation,426136.333,427206.123,0.000,0.000,1193.215,1215.359,2435.483,2651.094,2459.199,50
4.2-tally-periodic-echo-tree,296.419,334.364,0.000,0.000,1205.349,1243.370,1255.964,2651.094,1342.340,1
4.1-streamed-input-reception-and-aggregation,426458.726,427683.453,0.000,0.000,1209.347,1229.179,2472.521,2651.094,2492.832,50
4.2-tally-periodic-echo-tree,2528.883,2565.199,0.000,0.000,1221.420,1228.689,1392.852,2651.031,1413.262,1
4.3-tally-lagrange-indicator,1019.213,1023.708,0.000,0.000,1164.658,1206.429,1245.577,2651.062,1298.770,1
4.4-tally-delegate-support,857.097,867.478,0.000,0.000,1168.406,1233.188,1237.688,2651.062,1298.770,1
4.5-tally-dTilde,342.533,343.410,0.000,0.000,1168.407,1222.684,1222.684,2651.062,0.000,1
4.6-tally-Dw+dTilde,20173.992,20166.216,0.000,0.000,1162.156,1180.429,11322.746,11667.062,11022.789,4
4.7-tally-vote-weight-product,1139.648,1349.353,0.000,0.000,1158.169,93.280,1194.365,11667.031,9749.172,1
5-threshold-decrypt-verify,24.125,32.144,18.633,24.224,28.257,6.497,6.497,11666.938,0.000,2
