phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,3.237,3.303,0.000,0.000,2.083,2.772,2.772,14.469,0.000,1
2-bgv-setup,15287.357,15611.892,15204.072,15502.320,2.772,1874.364,2848.211,2922.594,2803.477,21
3-pre-election-weight-input-preparation,117.507,159.190,0.000,0.000,1154.249,1179.555,1179.555,2922.219,0.000,1
3.1-benchmark-input-fixture-preparation,40.698,56.155,0.000,0.000,1170.502,1181.543,1181.543,2922.469,0.000,1
4.1-streamed-input-reception-and-aggregation,13061.823,13248.676,0.000,0.000,1175.003,1206.318,1212.878,2922.594,1311.664,1
4.2-tally-periodic-echo-sequential,64.535,64.864,0.000,0.000,1199.036,1209.301,1209.301,2922.594,0.000,1
4.1-streamed-input-reception-and-aggregation,203.593,204.807,0.000,0.000,1207.024,1238.068,1238.068,2922.531,0.000,1
4.2-tally-periodic-echo-sequential,791.777,798.925,0.000,0.000,1231.041,1242.600,1275.210,2922.594,1311.719,1
4.1-streamed-input-reception-and-aggregation,184.900,187.208,0.000,0.000,1207.025,1238.069,1238.069,2922.562,0.000,1
4.2-tally-periodic-echo-sequential,743.588,751.957,0.000,0.000,1231.042,1242.603,1275.212,2922.562,1346.848,1
4.1-streamed-input-reception-and-aggregation,189.566,192.076,0.000,0.000,1207.027,1238.071,1238.071,2922.531,0.000,1
4.2-tally-periodic-echo-sequential,866.361,873.174,0.000,0.000,1231.045,1242.604,1275.214,2922.531,1346.918,1
4.1-streamed-input-reception-and-aggregation,198.251,200.304,0.000,0.000,1207.029,1238.073,1238.073,2922.469,0.000,1
4.2-tally-periodic-echo-sequential,802.619,811.647,0.000,0.000,1231.045,1242.607,1265.193,2922.531,1345.777,1
4.3-tally-lagrange-indicator,2931.289,2963.477,0.000,0.000,1182.035,1229.364,1300.533,2922.531,1324.316,1
4.4-tally-delegate-support,2580.940,2610.761,0.000,0.000,1189.775,1256.144,1276.479,2922.531,1327.656,1
4.5-tally-dTilde,896.477,904.514,0.000,0.000,1185.781,1235.628,1268.059,2922.531,1323.664,1
4.6-tally-Dw+dTilde,35593.666,35929.223,0.000,0.000,1173.530,1196.386,14912.839,15177.875,14243.312,4
4.7-tally-vote-weight-product,2295.532,3224.319,0.000,0.000,1169.572,99.744,1284.330,15178.469,13987.496,1
5-threshold-decrypt-verify,47.520,94.104,33.808,70.687,29.670,7.392,7.392,15177.781,0.000,2
