phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.114,0.114,0.000,0.000,0.559,0.568,0.568,7.469,0.000,1
2-bgv-setup,10883.972,10963.518,10830.838,10909.297,0.574,1871.614,2269.934,2643.344,2602.441,23
3-pre-election-weight-input-preparation,34.910,44.262,0.000,0.000,1151.526,1168.794,1168.794,2643.344,0.000,1
4.1-streamed-input-reception-and-aggregation,17394.542,17479.552,0.000,0.000,1160.034,1179.056,2205.694,2643.344,2344.074,3
4.2-tally-periodic-echo-tree,283.322,311.044,0.000,0.000,1172.050,1210.069,1210.069,2643.344,0.000,1
4.1-streamed-input-reception-and-aggregation,17289.383,17348.472,0.000,0.000,1176.049,1195.069,2377.512,2643.344,2394.141,3
4.2-tally-periodic-echo-tree,1422.327,1456.401,0.000,0.000,1188.069,1226.090,1286.515,2643.312,2208.852,1
4.1-streamed-input-reception-and-aggregation,17383.432,17454.191,0.000,0.000,1192.068,1211.085,2366.510,2643.281,2397.574,3
4.2-tally-periodic-echo-tree,1360.391,1392.550,0.000,0.000,1204.084,1226.101,1310.546,2643.281,1341.043,1
4.1-streamed-input-reception-and-aggregation,17709.757,17746.791,0.000,0.000,1192.080,1211.094,2356.474,2643.281,2398.816,3
4.2-tally-periodic-echo-tree,279.969,308.140,0.000,0.000,1204.096,1242.114,1242.114,2643.281,1922.938,1
4.1-streamed-input-reception-and-aggregation,17177.768,17229.075,0.000,0.000,1208.094,1227.107,2424.497,2643.281,2441.965,3
4.2-tally-periodic-echo-tree,2461.696,2493.072,0.000,0.000,1220.112,1227.131,1350.700,2643.250,1369.305,1
4.3-tally-lagrange-indicator,1016.705,1026.209,0.000,0.000,1163.350,1205.121,1205.121,2643.219,1296.375,1
4.4-tally-delegate-support,872.882,875.974,0.000,0.000,1167.098,1231.878,1231.878,2643.219,1296.375,1
4.5-tally-dTilde,295.511,297.106,0.000,0.000,1167.098,1221.375,1221.375,2643.219,1296.375,1
4.6-tally-Dw+dTilde,1123.091,1114.131,0.000,0.000,1160.848,1178.863,1607.085,2643.219,1590.445,1
4.7-tally-vote-weight-product,1056.598,1070.786,0.000,0.000,1156.847,91.455,1245.537,2643.219,1285.680,1
5-threshold-decrypt-verify,25.105,30.902,19.597,24.505,26.930,5.164,5.164,2643.250,0.000,2
