experiment_id,strategy,execution_mode,run_kind,repetition,status,exit_code,elapsed_seconds,run_directory,log,parameter_id,workload_seed,process_peak_rss_mib
n5000-b5-k5-tree-none,tree-none,fresh,warmup,0,passed,0,2717.748777614208,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260908_212548_n5000_b5_k5_T5_1179690354,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-tree-none-warmup-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n5000-b5-k5-warmup-0,11288.67578125
n5000-b5-k5-tree-none,tree-none,fresh,measured,0,passed,0,2807.623139047064,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260908_221106_n5000_b5_k5_T5_844984073,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-tree-none-measured-0.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n5000-b5-k5-measured-0,11328.34375
n5000-b5-k5-tree-none,tree-none,fresh,measured,1,passed,0,2796.657068050932,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260908_225753_n5000_b5_k5_T5_2963126668,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-tree-none-measured-1.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n5000-b5-k5-measured-1,11332.0234375
n5000-b5-k5-tree-none,tree-none,fresh,measured,2,passed,0,2811.7747391699813,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260908_234430_n5000_b5_k5_T5_1144772092,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-tree-none-measured-2.log,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,v1-n5000-b5-k5-measured-2,11330.44140625
n5000-b5-k5-sequential-none,sequential-none,fresh,warmup,0,passed,0,2750.7563652519602,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260909_003122_n5000_b5_k5_T5_105090946,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-sequential-none-warmup-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n5000-b5-k5-warmup-0,11290.7109375
n5000-b5-k5-sequential-none,sequential-none,fresh,measured,0,passed,0,2785.7723347218707,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260909_011712_n5000_b5_k5_T5_1831297466,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-sequential-none-measured-0.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n5000-b5-k5-measured-0,11329.38671875
n5000-b5-k5-sequential-none,sequential-none,fresh,measured,1,passed,0,2786.411516061984,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260909_020338_n5000_b5_k5_T5_413876782,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-sequential-none-measured-1.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n5000-b5-k5-measured-1,11330.16796875
n5000-b5-k5-sequential-none,sequential-none,fresh,measured,2,passed,0,2785.2275623630267,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/raw/20260909_025005_n5000_b5_k5_T5_789998140,/home/mbotelho/coercion_resistant_voting/experiments/results/n5000-v9_r0ogy/logs/n5000-b5-k5-sequential-none-measured-2.log,b6d32fd776351a6027da236e563922da498bf63e403203fc0a96688b1faba823,v1-n5000-b5-k5-measured-2,11334.2578125
