experiment_id,parameter_id,metric,samples,median,min,max
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:3-pre-election-weight-input-preparation:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:3-pre-election-weight-input-preparation:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:3-pre-election-weight-input-preparation:wall_ms,3,52.399,50.553,73.466
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.1-streamed-input-reception-and-aggregation:cpu_ms,3,2789108.222,2777196.2810000004,2792766.898
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.1-streamed-input-reception-and-aggregation:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.1-streamed-input-reception-and-aggregation:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.1-streamed-input-reception-and-aggregation:wall_ms,3,2752580.6560000004,2741479.942,2756458.988
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.2-tally-periodic-echo-tree:cpu_ms,3,6196.171,6033.963,6411.766
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.2-tally-periodic-echo-tree:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.2-tally-periodic-echo-tree:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.2-tally-periodic-echo-tree:wall_ms,3,5836.511,5683.5560000000005,5967.5740000000005
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:cpu_ms,3,1352.559,1348.937,1357.462
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:wall_ms,3,1297.512,1294.32,1298.114
