phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,28.142,33.213,0.000,0.000,0.549,8.184,8.184,15.438,0.000,4
2-bgv-setup,11064.494,11152.832,11010.827,11097.458,8.190,1879.742,2910.278,2963.375,2878.934,18
3-pre-election-weight-input-preparation,240.318,268.558,0.000,0.000,1159.648,1232.918,1232.918,2963.375,0.000,1
4.1-streamed-input-reception-and-aggregation,4252789.843,4265236.181,0.000,0.000,1225.909,1330.869,2673.787,2963.375,2695.680,456
4.2-tally-periodic-echo-sequential,2526.461,2563.761,0.000,0.000,1323.110,1390.634,1560.471,2963.062,1578.324,1
4.1-streamed-input-reception-and-aggregation,591.615,602.999,0.000,0.000,1355.113,1458.638,1458.638,2963.062,1508.812,1
4.2-tally-periodic-echo-sequential,4883.482,4924.839,0.000,0.000,1451.129,1391.391,1792.701,2963.062,1805.992,1
4.1-streamed-input-reception-and-aggregation,589.850,600.089,0.000,0.000,1355.117,1458.138,1458.138,2963.062,1508.809,1
4.2-tally-periodic-echo-sequential,4780.277,4821.822,0.000,0.000,1451.132,1391.894,1761.010,2963.062,1777.949,1
4.1-streamed-input-reception-and-aggregation,582.291,594.085,0.000,0.000,1355.117,1458.139,1458.139,2963.062,1660.035,1
4.2-tally-periodic-echo-sequential,4846.270,4898.246,0.000,0.000,1451.135,1391.899,1783.946,2963.062,1800.809,1
4.1-streamed-input-reception-and-aggregation,585.191,595.989,0.000,0.000,1355.120,1458.141,1458.141,2963.062,1508.523,1
4.2-tally-periodic-echo-sequential,5003.030,5023.469,0.000,0.000,1451.135,1390.646,1800.036,2963.062,1816.828,1
4.3-tally-lagrange-indicator,8595.995,8674.331,0.000,0.000,1284.609,1358.147,1710.500,2963.062,1727.520,1
4.4-tally-delegate-support,7004.537,7073.896,0.000,0.000,1316.361,1382.650,1491.499,2963.062,1506.074,1
4.5-tally-dTilde,2397.901,2418.444,0.000,0.000,1288.359,1303.140,1465.521,2963.062,1483.398,1
4.6-tally-Dw+dTilde,26656.351,26601.138,0.000,0.000,1240.103,1286.387,15211.401,15242.969,14535.844,4
4.7-tally-vote-weight-product,3519.120,3860.285,0.000,0.000,1236.123,131.480,1472.152,15243.000,8443.117,1
5-threshold-decrypt-verify,24.531,29.217,18.982,22.493,36.200,13.939,13.939,15242.938,0.000,1
