phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,266.729,308.739,0.000,0.000,0.554,76.919,76.919,139.281,0.000,5
2-bgv-setup,10911.018,11132.826,10854.452,11078.689,76.924,1948.986,2390.641,2851.156,2849.035,14
3-pre-election-weight-input-preparation,2258.825,2283.929,0.000,0.000,1228.899,1855.244,1855.244,2851.156,1985.203,1
4.1-streamed-input-reception-and-aggregation,45053071.950,43518803.146,0.000,0.000,1864.485,2806.839,5621.411,5642.969,5661.504,2206
4.2-tally-periodic-echo-sequential,28671.655,25441.003,0.000,0.000,2798.582,3106.620,5450.584,5642.906,5473.539,2
4.1-streamed-input-reception-and-aggregation,7625.180,6337.648,0.000,0.000,3106.627,4038.516,4107.330,5642.938,4135.566,1
4.2-tally-periodic-echo-sequential,54747.827,48915.882,0.000,0.000,4030.752,3148.932,7427.773,7486.875,7463.535,1
4.1-streamed-input-reception-and-aggregation,7140.076,6178.248,0.000,0.000,3106.638,4037.770,4037.770,7486.906,4462.301,1
4.2-tally-periodic-echo-sequential,54325.424,48572.041,0.000,0.000,4030.763,3149.191,7431.419,7486.906,7466.270,1
4.1-streamed-input-reception-and-aggregation,6624.440,5942.005,0.000,0.000,3106.723,4038.034,4038.034,7486.906,4035.996,1
4.2-tally-periodic-echo-sequential,56588.680,49905.094,0.000,0.000,4030.870,3149.458,7442.465,7498.875,7478.012,1
4.1-streamed-input-reception-and-aggregation,7142.043,6195.716,0.000,0.000,3106.658,4039.550,4087.339,7498.875,5174.727,1
4.2-tally-periodic-echo-sequential,56093.443,49360.328,0.000,0.000,4030.784,3151.171,7466.406,7498.875,7500.605,1
4.3-tally-lagrange-indicator,96230.624,89211.694,0.000,0.000,2467.533,2822.636,4903.849,7498.875,5887.789,2
4.4-tally-delegate-support,71199.755,70548.739,0.000,0.000,2775.408,2846.158,4463.546,7498.875,4499.535,1
4.5-tally-dTilde,27723.927,24958.124,0.000,0.000,2471.299,2078.317,3925.345,7498.875,3963.887,1
4.6-tally-Dw+dTilde,33380.571,28333.248,0.000,0.000,2008.994,2331.054,15337.883,16150.812,15295.285,4
4.7-tally-vote-weight-product,34616.736,30671.478,0.000,0.000,2005.110,487.807,3971.572,16150.875,7532.918,2
5-threshold-decrypt-verify,29.013,29.103,22.865,22.916,114.980,92.219,92.219,16150.875,0.000,1
