phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,14.116,16.497,0.000,0.000,0.554,4.402,4.402,11.469,0.000,3
2-bgv-setup,11053.811,11139.489,11003.363,11088.121,4.407,1875.463,2626.415,2775.406,2782.836,20
3-pre-election-weight-input-preparation,122.818,146.942,0.000,0.000,1155.369,1196.635,1196.635,2775.375,0.000,1
4.1-streamed-input-reception-and-aggregation,2118111.358,2125237.660,0.000,0.000,1188.625,1244.257,2500.571,2775.406,2525.613,244
4.2-tally-periodic-echo-tree,1104.637,1135.942,0.000,0.000,1237.251,1287.272,1324.094,2775.062,1378.957,1
4.1-streamed-input-reception-and-aggregation,322.033,322.942,0.000,0.000,1253.252,1308.267,1308.267,2775.062,0.000,1
4.2-tally-periodic-echo-tree,5358.663,5399.643,0.000,0.000,1301.261,1351.284,1666.973,2775.062,1687.164,1
4.1-streamed-input-reception-and-aggregation,297.476,306.144,0.000,0.000,1317.261,1372.276,1372.276,2775.062,0.000,1
4.2-tally-periodic-echo-tree,5439.892,5471.875,0.000,0.000,1365.270,1352.291,1752.049,2775.062,1766.621,1
4.1-streamed-input-reception-and-aggregation,296.515,306.960,0.000,0.000,1317.262,1372.277,1372.277,2775.062,0.000,1
4.2-tally-periodic-echo-tree,1192.720,1203.097,0.000,0.000,1365.273,1415.296,1440.075,2775.062,1465.367,1
4.1-streamed-input-reception-and-aggregation,312.908,314.763,0.000,0.000,1381.273,1436.288,1436.288,2775.062,1515.898,1
4.2-tally-periodic-echo-tree,9562.786,9625.405,0.000,0.000,1429.282,1352.295,2042.589,2775.062,2056.672,1
4.3-tally-lagrange-indicator,4145.202,4184.811,0.000,0.000,1215.750,1269.525,1428.349,2775.062,1452.340,1
4.4-tally-delegate-support,3865.352,3893.153,0.000,0.000,1231.499,1296.289,1350.614,2775.062,1373.219,1
4.5-tally-dTilde,1264.300,1276.279,0.000,0.000,1219.499,1255.781,1345.003,2775.062,1365.938,1
4.6-tally-Dw+dTilde,26601.869,26581.069,0.000,0.000,1195.246,1226.073,14896.566,15195.000,14238.090,4
4.7-tally-vote-weight-product,2149.765,2478.506,0.000,0.000,1191.307,107.920,1322.269,15195.031,12624.109,1
5-threshold-decrypt-verify,25.039,33.952,18.309,21.802,31.396,9.634,61.830,15194.906,1022.969,2
