phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.689,0.695,0.000,0.000,0.537,0.685,0.685,7.469,0.000,1
2-bgv-setup,10969.964,11049.694,10912.423,10988.627,0.685,1871.758,2802.716,2815.375,2819.277,23
3-pre-election-weight-input-preparation,33.652,40.377,0.000,0.000,1151.651,1168.913,1168.913,2815.375,0.000,1
4.1-streamed-input-reception-and-aggregation,85523.606,85827.447,0.000,0.000,1160.153,1179.215,2340.447,2815.375,2391.109,11
4.2-tally-periodic-echo-tree,277.999,301.096,0.000,0.000,1172.209,1210.228,1210.228,2815.312,0.000,1
4.1-streamed-input-reception-and-aggregation,85371.241,85656.195,0.000,0.000,1176.208,1196.015,2401.293,2815.344,2422.613,11
4.2-tally-periodic-echo-tree,1418.332,1451.242,0.000,0.000,1188.258,1227.033,1262.541,2815.250,1322.395,1
4.1-streamed-input-reception-and-aggregation,84861.919,85154.911,0.000,0.000,1192.256,1211.282,2417.128,2815.219,2455.176,11
4.2-tally-periodic-echo-tree,1395.691,1428.627,0.000,0.000,1204.281,1227.301,1322.835,2815.219,1341.008,1
4.1-streamed-input-reception-and-aggregation,84983.249,85274.184,0.000,0.000,1192.278,1211.332,2429.233,2815.219,2456.309,11
4.2-tally-periodic-echo-tree,319.302,346.167,0.000,0.000,1204.339,1242.357,1242.357,2815.125,0.000,1
4.1-streamed-input-reception-and-aggregation,85288.019,85530.869,0.000,0.000,1208.337,1228.872,2445.918,2815.125,2487.938,10
4.2-tally-periodic-echo-tree,2407.484,2447.958,0.000,0.000,1220.362,1226.879,1391.943,2815.125,1409.090,1
4.3-tally-lagrange-indicator,1030.284,1037.072,0.000,0.000,1163.599,1205.371,1240.008,2815.125,1295.961,1
4.4-tally-delegate-support,868.625,871.925,0.000,0.000,1167.347,1232.128,1236.128,2815.125,1295.961,1
4.5-tally-dTilde,294.203,295.111,0.000,0.000,1167.348,1221.625,1221.625,2815.125,0.000,1
4.6-tally-Dw+dTilde,4335.049,4328.028,0.000,0.000,1161.097,1178.861,2978.554,3359.156,2926.379,2
4.7-tally-vote-weight-product,1065.790,1124.933,0.000,0.000,1157.098,91.752,1184.780,3359.156,2690.250,1
5-threshold-decrypt-verify,24.047,31.055,18.786,24.135,27.180,5.414,5.414,3359.156,0.000,2
