phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,2.617,2.617,0.000,0.000,0.554,1.307,1.307,7.500,0.000,1
2-bgv-setup,10843.664,10919.712,10791.551,10865.905,1.312,1872.868,2271.179,2667.375,2677.891,22
3-pre-election-weight-input-preparation,37.029,46.934,0.000,0.000,1152.780,1170.042,1170.042,2667.344,0.000,1
4.1-streamed-input-reception-and-aggregation,426814.558,428212.712,0.000,0.000,1161.283,1181.753,2370.465,2667.344,2395.848,52
4.2-tally-periodic-echo-sequential,295.086,324.506,0.000,0.000,1173.494,1213.013,1233.245,2667.125,1307.621,1
4.1-streamed-input-reception-and-aggregation,428070.668,429402.984,0.000,0.000,1177.493,1197.371,2402.125,2667.125,2428.430,51
4.2-tally-periodic-echo-sequential,588.876,628.006,0.000,0.000,1189.612,1213.129,1213.129,2667.031,0.000,1
4.1-streamed-input-reception-and-aggregation,426265.671,427620.015,0.000,0.000,1177.608,1198.237,2403.547,2667.094,2428.293,51
4.2-tally-periodic-echo-sequential,568.064,597.397,0.000,0.000,1189.727,1213.244,1213.244,2667.062,0.000,1
4.1-streamed-input-reception-and-aggregation,430543.947,431635.641,0.000,0.000,1177.723,1198.362,2400.652,2667.125,2430.949,51
4.2-tally-periodic-echo-sequential,569.744,597.861,0.000,0.000,1189.853,1213.370,1213.370,2667.094,0.000,1
4.1-streamed-input-reception-and-aggregation,429405.965,430514.896,0.000,0.000,1177.849,1196.925,2406.421,2667.125,2427.953,51
4.2-tally-periodic-echo-sequential,609.477,638.660,0.000,0.000,1189.916,1213.433,1213.433,2667.062,0.000,1
4.3-tally-lagrange-indicator,1083.514,1093.947,0.000,0.000,1165.214,1208.431,1255.713,2667.062,1297.992,1
4.4-tally-delegate-support,933.745,937.346,0.000,0.000,1168.906,1235.187,1239.700,2667.062,1297.992,1
4.5-tally-dTilde,325.108,325.981,0.000,0.000,1168.907,1224.684,1224.684,2667.062,0.000,1
4.6-tally-Dw+dTilde,20370.773,20347.191,0.000,0.000,1162.656,1180.979,11241.626,11663.031,10950.891,4
4.7-tally-vote-weight-product,1120.679,1342.547,0.000,0.000,1158.711,94.823,1249.607,11663.031,10858.359,1
5-threshold-decrypt-verify,26.240,34.165,20.958,26.629,28.801,6.539,6.539,11662.969,0.000,2
